mode,1.0,5.0,10.0,20.0,30.0,40.0,50.0,100.0,150.0,200.0
1,1.000266,1.000282,1.000295,1.000304,1.000305,1.000305,1.000313,1.000313,1.000312,1.000312
2,1.005894,1.004896,1.004701,1.004558,1.004538,1.004483,1.004486,1.004470,1.004424,1.004464
3,1.007500,1.006220,1.005956,1.005763,1.005735,1.005676,1.005675,1.005655,1.005608,1.005647
4,1.009536,1.008322,1.008042,1.007827,1.007802,1.007738,1.007749,1.007718,1.007670,1.007707
5,1.015082,1.012381,1.011765,1.011370,1.011273,1.011174,1.011164,1.011091,1.011025,1.011058
6,1.017840,1.014402,1.013632,1.013149,1.013017,1.012906,1.012880,1.012789,1.012721,1.012746
7,1.017097,1.013750,1.012996,1.012571,1.012489,1.012380,1.012355,1.012266,1.012151,1.012224
8,1.023629,1.020105,1.019464,1.019158,1.019069,1.019018,1.018976,1.018897,1.018813,1.018881
9,1.023669,1.020310,1.019696,1.019452,1.019360,1.019309,1.019267,1.019186,1.019134,1.019202
10,1.030792,1.026712,1.025862,1.025473,1.025340,1.025268,1.025214,1.025078,1.025016,1.025081
11,1.058152,1.048818,1.046549,1.045365,1.044942,1.044710,1.044596,1.044263,1.044127,1.044182
12,1.061888,1.054896,1.053014,1.052047,1.051674,1.051467,1.051387,1.051095,1.050973,1.051047
13,1.069061,1.068796,1.067145,1.066139,1.065701,1.065471,1.065342,1.065016,1.064853,1.064918
14,1.076440,1.074635,1.072799,1.071894,1.071509,1.071326,1.071252,1.070968,1.070840,1.070924
15,1.085172,1.077126,1.075666,1.075027,1.074747,1.074595,1.074555,1.074320,1.074207,1.074311
16,1.093996,1.087447,1.085999,1.085350,1.085081,1.084934,1.084913,1.084694,1.084586,1.084683
17,1.098290,1.090245,1.088429,1.087557,1.087174,1.086980,1.086915,1.086629,1.086477,1.086574
18,1.099129,1.090467,1.088628,1.087859,1.087509,1.087350,1.087303,1.087050,1.086915,1.087011
19,1.099150,1.093815,1.092781,1.092381,1.092153,1.092062,1.092039,1.091867,1.091759,1.091868
20,1.099563,1.096709,1.096187,1.096061,1.095953,1.095897,1.095898,1.095805,1.095706,1.095845
21,1.108185,1.103147,1.102206,1.101841,1.101653,1.101563,1.101539,1.101394,1.101273,1.101409
22,1.110326,1.103545,1.101297,1.100095,1.099608,1.099377,1.099264,1.098927,1.098743,1.098854
23,1.111795,1.098639,1.096574,1.095664,1.095302,1.095126,1.095061,1.094796,1.094645,1.094772
24,1.109643,1.099251,1.097515,1.096804,1.096497,1.096367,1.096326,1.096118,1.095977,1.096116
25,1.113682,1.107417,1.106143,1.105636,1.105402,1.105302,1.105277,1.105102,1.104983,1.105128
26,1.123524,1.114194,1.112276,1.111381,1.111000,1.110826,1.110758,1.110483,1.110335,1.110467
27,1.131407,1.119557,1.117494,1.116573,1.116190,1.116000,1.115934,1.115659,1.115524,1.115643
28,1.134066,1.121057,1.119669,1.119192,1.118970,1.118868,1.118854,1.118683,1.118584,1.118730
29,1.136132,1.126951,1.125033,1.124166,1.123787,1.123602,1.123540,1.123264,1.123120,1.123254
30,1.138965,1.128339,1.126255,1.125286,1.124873,1.124657,1.124585,1.124295,1.124141,1.124266
31,1.143854,1.131926,1.129500,1.128340,1.127864,1.127612,1.127517,1.127189,1.127014,1.127129
32,1.145305,1.134893,1.132375,1.131213,1.130743,1.130505,1.130421,1.130098,1.129935,1.130056
33,1.149991,1.135426,1.132834,1.131640,1.131160,1.130914,1.130829,1.130496,1.130332,1.130461
34,1.157029,1.141588,1.138855,1.137617,1.137123,1.136873,1.136784,1.136451,1.136293,1.136419
35,1.157680,1.141202,1.138128,1.136756,1.136221,1.135961,1.135860,1.135512,1.135349,1.135476
36,1.159114,1.145235,1.143498,1.142911,1.142655,1.142529,1.142512,1.142330,1.142222,1.142383
37,1.162830,1.147380,1.145128,1.144122,1.143691,1.143478,1.143408,1.143107,1.142953,1.143101
38,1.179635,1.167618,1.164695,1.162576,1.161666,1.161192,1.160964,1.160329,1.160057,1.160152
39,1.201999,1.181165,1.173822,1.169797,1.168270,1.167485,1.167068,1.166053,1.165648,1.165679
40,1.208963,1.180589,1.173673,1.169955,1.168579,1.167882,1.167519,1.166627,1.166269,1.166323
41,1.209618,1.182902,1.177383,1.174889,1.174050,1.173665,1.173502,1.173037,1.172834,1.172967
