variable,sort_type,modes,chi2
5.00,scatter,32,27.05
5.00,scatter,33,29.10
5.00,scatter,34,31.24
5.00,scatter,35,33.60
5.00,scatter,36,36.17
5.00,scatter,37,38.77
5.00,scatter,38,41.52
5.00,scatter,39,44.21
5.00,scatter,40,47.27
5.00,scatter,41,50.11
5.00,scatter,42,53.07
5.00,scatter,43,56.02
5.00,scatter,44,59.07
5.00,scatter,45,62.05
5.00,scatter,46,65.08
5.00,scatter,47,68.31
5.00,scatter,48,71.56
5.00,scatter,49,74.73
5.00,scatter,50,77.72
5.00,scatter,51,80.63
5.00,scatter,52,83.62
5.00,scatter,53,86.58
5.00,scatter,54,89.55
5.00,scatter,55,92.57
5.00,scatter,56,95.62
5.00,scatter,57,98.76
5.00,scatter,58,102.12
5.00,scatter,59,105.47
5.00,scatter,60,108.99
5.00,scatter,61,112.69
5.00,scatter,62,116.14
5.00,scatter,63,119.82
5.00,scatter,64,123.54
5.00,scatter,65,127.33
5.00,scatter,66,131.25
5.00,scatter,67,135.17
5.00,scatter,68,139.07
5.00,scatter,69,143.26
5.00,scatter,70,147.31
5.00,scatter,71,151.54
5.00,scatter,72,155.81
5.00,scatter,73,160.27
5.00,scatter,74,164.76
5.00,scatter,75,169.27
5.00,scatter,76,173.76
5.00,scatter,77,178.30
5.00,scatter,78,182.96
5.00,scatter,79,187.74
5.00,scatter,80,192.67
5.00,scatter,81,197.49
5.00,scatter,82,202.45
5.00,scatter,83,207.45
5.00,scatter,84,212.57
5.00,scatter,85,217.65
5.00,scatter,86,222.74
5.00,scatter,87,227.90
5.00,scatter,88,233.14
5.00,scatter,89,238.30
5.00,scatter,90,243.54
5.00,scatter,91,248.86
5.00,scatter,92,254.15
5.00,scatter,93,259.56
5.00,scatter,94,265.15
5.00,scatter,95,270.66
5.00,scatter,96,276.21
5.00,scatter,97,281.72
5.00,scatter,98,287.29
5.00,scatter,99,292.91
5.00,scatter,100,298.53
5.00,scatter,1787,270476.48
10.00,scatter,1,0.00
10.00,scatter,2,0.05
10.00,scatter,3,0.31
10.00,scatter,4,0.61
10.00,scatter,5,0.87
10.00,scatter,6,1.24
10.00,scatter,7,1.59
10.00,scatter,8,1.94
10.00,scatter,9,2.19
10.00,scatter,10,2.62
10.00,scatter,11,2.74
10.00,scatter,12,2.97
10.00,scatter,13,3.24
10.00,scatter,14,3.70
10.00,scatter,15,4.31
10.00,scatter,16,4.89
10.00,scatter,17,5.68
10.00,scatter,18,6.40
10.00,scatter,19,7.23
10.00,scatter,20,8.07
10.00,scatter,21,8.83
10.00,scatter,22,10.09
10.00,scatter,23,11.43
10.00,scatter,24,12.87
10.00,scatter,25,14.59
10.00,scatter,26,16.26
10.00,scatter,27,17.86
10.00,scatter,28,19.64
10.00,scatter,29,21.54
10.00,scatter,30,23.60
10.00,scatter,31,25.76
10.00,scatter,32,27.87
10.00,scatter,33,29.96
10.00,scatter,34,32.16
10.00,scatter,35,34.58
10.00,scatter,36,37.18
10.00,scatter,37,39.84
10.00,scatter,38,42.64
10.00,scatter,39,45.40
10.00,scatter,40,48.55
10.00,scatter,41,51.46
10.00,scatter,42,54.49
10.00,scatter,43,57.52
10.00,scatter,44,60.66
10.00,scatter,45,63.72
10.00,scatter,46,66.83
10.00,scatter,47,70.14
10.00,scatter,48,73.48
10.00,scatter,49,76.74
10.00,scatter,50,79.79
10.00,scatter,51,82.76
10.00,scatter,52,85.82
10.00,scatter,53,88.82
10.00,scatter,54,91.86
10.00,scatter,55,94.94
10.00,scatter,56,98.06
10.00,scatter,57,101.24
10.00,scatter,58,104.66
10.00,scatter,59,108.07
10.00,scatter,60,111.66
10.00,scatter,61,115.44
10.00,scatter,62,118.92
10.00,scatter,63,122.67
10.00,scatter,64,126.45
10.00,scatter,65,130.33
10.00,scatter,66,134.34
10.00,scatter,67,138.35
10.00,scatter,68,142.32
10.00,scatter,69,146.60
10.00,scatter,70,150.74
10.00,scatter,71,155.07
10.00,scatter,72,159.43
10.00,scatter,73,163.99
10.00,scatter,74,168.56
10.00,scatter,75,173.17
10.00,scatter,76,177.74
10.00,scatter,77,182.39
10.00,scatter,78,187.18
10.00,scatter,79,192.07
10.00,scatter,80,197.06
10.00,scatter,81,202.01
10.00,scatter,82,207.07
10.00,scatter,83,212.18
10.00,scatter,84,217.41
10.00,scatter,85,222.61
10.00,scatter,86,227.83
10.00,scatter,87,233.12
10.00,scatter,88,238.47
10.00,scatter,89,243.70
10.00,scatter,90,248.98
10.00,scatter,91,254.36
10.00,scatter,92,259.75
10.00,scatter,93,265.21
10.00,scatter,94,270.89
10.00,scatter,95,276.49
10.00,scatter,96,282.11
10.00,scatter,97,287.74
10.00,scatter,98,293.44
10.00,scatter,99,299.13
10.00,scatter,100,304.84
10.00,scatter,1787,240349.87
20.00,scatter,1,0.00
20.00,scatter,2,0.05
20.00,scatter,3,0.31
20.00,scatter,4,0.61
20.00,scatter,5,0.88
20.00,scatter,6,1.26
20.00,scatter,7,1.62
20.00,scatter,8,1.97
20.00,scatter,9,2.24
20.00,scatter,10,2.67
20.00,scatter,11,2.81
20.00,scatter,12,3.04
20.00,scatter,13,3.32
20.00,scatter,14,3.79
20.00,scatter,15,4.41
20.00,scatter,16,5.00
20.00,scatter,17,5.81
20.00,scatter,18,6.55
20.00,scatter,19,7.40
20.00,scatter,20,8.25
20.00,scatter,21,9.03
20.00,scatter,22,10.32
20.00,scatter,23,11.68
20.00,scatter,24,13.14
20.00,scatter,25,14.87
20.00,scatter,26,16.57
20.00,scatter,27,18.19
20.00,scatter,28,20.01
20.00,scatter,29,21.96
20.00,scatter,30,24.04
20.00,scatter,31,26.24
20.00,scatter,32,28.39
20.00,scatter,33,30.51
20.00,scatter,34,32.75
20.00,scatter,35,35.21
20.00,scatter,36,37.84
20.00,scatter,37,40.53
20.00,scatter,38,43.37
20.00,scatter,39,46.18
20.00,scatter,40,49.38
20.00,scatter,41,52.34
20.00,scatter,42,55.41
20.00,scatter,43,58.48
20.00,scatter,44,61.68
20.00,scatter,45,64.80
20.00,scatter,46,67.96
20.00,scatter,47,71.32
20.00,scatter,48,74.71
20.00,scatter,49,78.03
20.00,scatter,50,81.12
20.00,scatter,51,84.13
20.00,scatter,52,87.24
20.00,scatter,53,90.27
20.00,scatter,54,93.35
20.00,scatter,55,96.48
20.00,scatter,56,99.64
20.00,scatter,57,102.86
20.00,scatter,58,106.34
20.00,scatter,59,109.78
20.00,scatter,60,113.43
20.00,scatter,61,117.26
20.00,scatter,62,120.77
20.00,scatter,63,124.55
20.00,scatter,64,128.38
20.00,scatter,65,132.32
20.00,scatter,66,136.39
20.00,scatter,67,140.45
20.00,scatter,68,144.47
20.00,scatter,69,148.80
20.00,scatter,70,153.01
20.00,scatter,71,157.39
20.00,scatter,72,161.81
20.00,scatter,73,166.44
20.00,scatter,74,171.07
20.00,scatter,75,175.74
20.00,scatter,76,180.35
20.00,scatter,77,185.08
20.00,scatter,78,189.94
20.00,scatter,79,194.90
20.00,scatter,80,199.93
20.00,scatter,81,204.96
20.00,scatter,82,210.11
20.00,scatter,83,215.28
20.00,scatter,84,220.56
20.00,scatter,85,225.85
20.00,scatter,86,231.15
20.00,scatter,87,236.52
20.00,scatter,88,241.94
20.00,scatter,89,247.24
20.00,scatter,90,252.60
20.00,scatter,91,258.02
20.00,scatter,92,263.46
20.00,scatter,93,268.98
20.00,scatter,94,274.68
20.00,scatter,95,280.35
20.00,scatter,96,286.05
20.00,scatter,97,291.74
20.00,scatter,98,297.52
20.00,scatter,99,303.27
20.00,scatter,100,309.02
20.00,scatter,1787,197837.83
30.00,scatter,1,0.00
30.00,scatter,2,0.05
30.00,scatter,3,0.31
30.00,scatter,4,0.61
30.00,scatter,5,0.89
30.00,scatter,6,1.26
30.00,scatter,7,1.63
30.00,scatter,8,1.99
30.00,scatter,9,2.26
30.00,scatter,10,2.69
30.00,scatter,11,2.83
30.00,scatter,12,3.07
30.00,scatter,13,3.35
30.00,scatter,14,3.83
30.00,scatter,15,4.44
30.00,scatter,16,5.04
30.00,scatter,17,5.86
30.00,scatter,18,6.60
30.00,scatter,19,7.46
30.00,scatter,20,8.32
30.00,scatter,21,9.10
30.00,scatter,22,10.41
30.00,scatter,23,11.77
30.00,scatter,24,13.24
30.00,scatter,25,14.97
30.00,scatter,26,16.68
30.00,scatter,27,18.32
30.00,scatter,28,20.15
30.00,scatter,29,22.11
30.00,scatter,30,24.21
30.00,scatter,31,26.42
30.00,scatter,32,28.58
30.00,scatter,33,30.72
30.00,scatter,34,32.97
30.00,scatter,35,35.44
30.00,scatter,36,38.09
30.00,scatter,37,40.79
30.00,scatter,38,43.65
30.00,scatter,39,46.47
30.00,scatter,40,49.69
30.00,scatter,41,52.66
30.00,scatter,42,55.75
30.00,scatter,43,58.84
30.00,scatter,44,62.07
30.00,scatter,45,65.21
30.00,scatter,46,68.39
30.00,scatter,47,71.77
30.00,scatter,48,75.17
30.00,scatter,49,78.51
30.00,scatter,50,81.62
30.00,scatter,51,84.65
30.00,scatter,52,87.78
30.00,scatter,53,90.82
30.00,scatter,54,93.92
30.00,scatter,55,97.06
30.00,scatter,56,100.24
30.00,scatter,57,103.47
30.00,scatter,58,106.97
30.00,scatter,59,110.43
30.00,scatter,60,114.10
30.00,scatter,61,117.95
30.00,scatter,62,121.47
30.00,scatter,63,125.27
30.00,scatter,64,129.12
30.00,scatter,65,133.08
30.00,scatter,66,137.17
30.00,scatter,67,141.25
30.00,scatter,68,145.29
30.00,scatter,69,149.64
30.00,scatter,70,153.87
30.00,scatter,71,158.27
30.00,scatter,72,162.71
30.00,scatter,73,167.37
30.00,scatter,74,172.02
30.00,scatter,75,176.71
30.00,scatter,76,181.34
30.00,scatter,77,186.10
30.00,scatter,78,190.98
30.00,scatter,79,195.97
30.00,scatter,80,201.02
30.00,scatter,81,206.08
30.00,scatter,82,211.26
30.00,scatter,83,216.45
30.00,scatter,84,221.76
30.00,scatter,85,227.07
30.00,scatter,86,232.40
30.00,scatter,87,237.81
30.00,scatter,88,243.25
30.00,scatter,89,248.58
30.00,scatter,90,253.97
30.00,scatter,91,259.41
30.00,scatter,92,264.87
30.00,scatter,93,270.41
30.00,scatter,94,276.13
30.00,scatter,95,281.82
30.00,scatter,96,287.55
30.00,scatter,97,293.26
30.00,scatter,98,299.07
30.00,scatter,99,304.84
30.00,scatter,100,310.61
30.00,scatter,1787,168022.76
40.00,scatter,1,0.00
40.00,scatter,2,0.05
40.00,scatter,3,0.31
40.00,scatter,4,0.61
40.00,scatter,5,0.89
40.00,scatter,6,1.27
40.00,scatter,7,1.64
40.00,scatter,8,2.00
40.00,scatter,9,2.27
40.00,scatter,10,2.71
40.00,scatter,11,2.84
40.00,scatter,12,3.08
40.00,scatter,13,3.36
40.00,scatter,14,3.85
40.00,scatter,15,4.46
40.00,scatter,16,5.06
40.00,scatter,17,5.89
40.00,scatter,18,6.63
40.00,scatter,19,7.49
40.00,scatter,20,8.36
40.00,scatter,21,9.14
40.00,scatter,22,10.45
40.00,scatter,23,11.82
40.00,scatter,24,13.29
40.00,scatter,25,15.03
40.00,scatter,26,16.74
40.00,scatter,27,18.38
40.00,scatter,28,20.23
40.00,scatter,29,22.19
40.00,scatter,30,24.30
40.00,scatter,31,26.51
40.00,scatter,32,28.68
40.00,scatter,33,30.83
40.00,scatter,34,33.08
40.00,scatter,35,35.57
40.00,scatter,36,38.22
40.00,scatter,37,40.93
40.00,scatter,38,43.79
40.00,scatter,39,46.62
40.00,scatter,40,49.85
40.00,scatter,41,52.84
40.00,scatter,42,55.93
40.00,scatter,43,59.04
40.00,scatter,44,62.27
40.00,scatter,45,65.42
40.00,scatter,46,68.61
40.00,scatter,47,72.00
40.00,scatter,48,75.42
40.00,scatter,49,78.77
40.00,scatter,50,81.89
40.00,scatter,51,84.92
40.00,scatter,52,88.06
40.00,scatter,53,91.11
40.00,scatter,54,94.21
40.00,scatter,55,97.37
40.00,scatter,56,100.56
40.00,scatter,57,103.79
40.00,scatter,58,107.31
40.00,scatter,59,110.78
40.00,scatter,60,114.46
40.00,scatter,61,118.31
40.00,scatter,62,121.84
40.00,scatter,63,125.66
40.00,scatter,64,129.52
40.00,scatter,65,133.48
40.00,scatter,66,137.58
40.00,scatter,67,141.68
40.00,scatter,68,145.72
40.00,scatter,69,150.08
40.00,scatter,70,154.33
40.00,scatter,71,158.74
40.00,scatter,72,163.19
40.00,scatter,73,167.86
40.00,scatter,74,172.53
40.00,scatter,75,177.23
40.00,scatter,76,181.87
40.00,scatter,77,186.64
40.00,scatter,78,191.53
40.00,scatter,79,196.53
40.00,scatter,80,201.60
40.00,scatter,81,206.68
40.00,scatter,82,211.87
40.00,scatter,83,217.07
40.00,scatter,84,222.39
40.00,scatter,85,227.72
40.00,scatter,86,233.06
40.00,scatter,87,238.49
40.00,scatter,88,243.94
40.00,scatter,89,249.30
40.00,scatter,90,254.69
40.00,scatter,91,260.15
40.00,scatter,92,265.61
40.00,scatter,93,271.17
40.00,scatter,94,276.89
40.00,scatter,95,282.60
40.00,scatter,96,288.34
40.00,scatter,97,294.07
40.00,scatter,98,299.89
40.00,scatter,99,305.68
40.00,scatter,100,311.45
40.00,scatter,1787,145437.49
50.00,scatter,1,0.00
50.00,scatter,2,0.05
50.00,scatter,3,0.31
50.00,scatter,4,0.61
50.00,scatter,5,0.89
50.00,scatter,6,1.27
50.00,scatter,7,1.64
50.00,scatter,8,2.00
50.00,scatter,9,2.27
50.00,scatter,10,2.71
50.00,scatter,11,2.85
50.00,scatter,12,3.09
50.00,scatter,13,3.37
50.00,scatter,14,3.86
50.00,scatter,15,4.47
50.00,scatter,16,5.08
50.00,scatter,17,5.90
50.00,scatter,18,6.64
50.00,scatter,19,7.51
50.00,scatter,20,8.38
50.00,scatter,21,9.16
50.00,scatter,22,10.48
50.00,scatter,23,11.85
50.00,scatter,24,13.32
50.00,scatter,25,15.06
50.00,scatter,26,16.78
50.00,scatter,27,18.42
50.00,scatter,28,20.27
50.00,scatter,29,22.24
50.00,scatter,30,24.35
50.00,scatter,31,26.57
50.00,scatter,32,28.75
50.00,scatter,33,30.90
50.00,scatter,34,33.15
50.00,scatter,35,35.64
50.00,scatter,36,38.30
50.00,scatter,37,41.02
50.00,scatter,38,43.89
50.00,scatter,39,46.72
50.00,scatter,40,49.96
50.00,scatter,41,52.94
50.00,scatter,42,56.05
50.00,scatter,43,59.15
50.00,scatter,44,62.40
50.00,scatter,45,65.56
50.00,scatter,46,68.75
50.00,scatter,47,72.15
50.00,scatter,48,75.57
50.00,scatter,49,78.93
50.00,scatter,50,82.05
50.00,scatter,51,85.09
50.00,scatter,52,88.23
50.00,scatter,53,91.29
50.00,scatter,54,94.40
50.00,scatter,55,97.56
50.00,scatter,56,100.76
50.00,scatter,57,103.99
50.00,scatter,58,107.52
50.00,scatter,59,110.99
50.00,scatter,60,114.68
50.00,scatter,61,118.54
50.00,scatter,62,122.07
50.00,scatter,63,125.89
50.00,scatter,64,129.76
50.00,scatter,65,133.73
50.00,scatter,66,137.84
50.00,scatter,67,141.94
50.00,scatter,68,145.99
50.00,scatter,69,150.36
50.00,scatter,70,154.61
50.00,scatter,71,159.03
50.00,scatter,72,163.49
50.00,scatter,73,168.17
50.00,scatter,74,172.84
50.00,scatter,75,177.55
50.00,scatter,76,182.19
50.00,scatter,77,186.97
50.00,scatter,78,191.88
50.00,scatter,79,196.88
50.00,scatter,80,201.96
50.00,scatter,81,207.04
50.00,scatter,82,212.24
50.00,scatter,83,217.45
50.00,scatter,84,222.78
50.00,scatter,85,228.12
50.00,scatter,86,233.47
50.00,scatter,87,238.91
50.00,scatter,88,244.37
50.00,scatter,89,249.74
50.00,scatter,90,255.14
50.00,scatter,91,260.61
50.00,scatter,92,266.08
50.00,scatter,93,271.64
50.00,scatter,94,277.37
50.00,scatter,95,283.08
50.00,scatter,96,288.84
50.00,scatter,97,294.57
50.00,scatter,98,300.41
50.00,scatter,99,306.19
50.00,scatter,100,311.98
50.00,scatter,1787,127655.32
100.00,scatter,1,0.00
100.00,scatter,2,0.05
100.00,scatter,3,0.31
100.00,scatter,4,0.61
100.00,scatter,5,0.90
100.00,scatter,6,1.27
100.00,scatter,7,1.65
100.00,scatter,8,2.01
100.00,scatter,9,2.28
100.00,scatter,10,2.73
100.00,scatter,11,2.86
100.00,scatter,12,3.11
100.00,scatter,13,3.39
100.00,scatter,14,3.88
100.00,scatter,15,4.50
100.00,scatter,16,5.10
100.00,scatter,17,5.93
100.00,scatter,18,6.68
100.00,scatter,19,7.55
100.00,scatter,20,8.42
100.00,scatter,21,9.21
100.00,scatter,22,10.54
100.00,scatter,23,11.91
100.00,scatter,24,13.39
100.00,scatter,25,15.13
100.00,scatter,26,16.86
100.00,scatter,27,18.51
100.00,scatter,28,20.37
100.00,scatter,29,22.35
100.00,scatter,30,24.47
100.00,scatter,31,26.69
100.00,scatter,32,28.88
100.00,scatter,33,31.04
100.00,scatter,34,33.30
100.00,scatter,35,35.80
100.00,scatter,36,38.46
100.00,scatter,37,41.19
100.00,scatter,38,44.07
100.00,scatter,39,46.92
100.00,scatter,40,50.17
100.00,scatter,41,53.16
100.00,scatter,42,56.28
100.00,scatter,43,59.40
100.00,scatter,44,62.66
100.00,scatter,45,65.83
100.00,scatter,46,69.04
100.00,scatter,47,72.45
100.00,scatter,48,75.88
100.00,scatter,49,79.26
100.00,scatter,50,82.39
100.00,scatter,51,85.44
100.00,scatter,52,88.59
100.00,scatter,53,91.66
100.00,scatter,54,94.78
100.00,scatter,55,97.95
100.00,scatter,56,101.16
100.00,scatter,57,104.41
100.00,scatter,58,107.95
100.00,scatter,59,111.43
100.00,scatter,60,115.13
100.00,scatter,61,119.00
100.00,scatter,62,122.55
100.00,scatter,63,126.38
100.00,scatter,64,130.27
100.00,scatter,65,134.25
100.00,scatter,66,138.37
100.00,scatter,67,142.48
100.00,scatter,68,146.55
100.00,scatter,69,150.92
100.00,scatter,70,155.20
100.00,scatter,71,159.63
100.00,scatter,72,164.10
100.00,scatter,73,168.80
100.00,scatter,74,173.48
100.00,scatter,75,178.21
100.00,scatter,76,182.86
100.00,scatter,77,187.66
100.00,scatter,78,192.58
100.00,scatter,79,197.61
100.00,scatter,80,202.70
100.00,scatter,81,207.80
100.00,scatter,82,213.02
100.00,scatter,83,218.24
100.00,scatter,84,223.59
100.00,scatter,85,228.95
100.00,scatter,86,234.32
100.00,scatter,87,239.78
100.00,scatter,88,245.26
100.00,scatter,89,250.65
100.00,scatter,90,256.07
100.00,scatter,91,261.55
100.00,scatter,92,267.03
100.00,scatter,93,272.61
100.00,scatter,94,278.34
100.00,scatter,95,284.07
100.00,scatter,96,289.85
100.00,scatter,97,295.61
100.00,scatter,98,301.46
100.00,scatter,99,307.26
100.00,scatter,100,313.06
100.00,scatter,1787,78354.96
150.00,scatter,1,0.00
150.00,scatter,2,0.05
150.00,scatter,3,0.31
150.00,scatter,4,0.61
150.00,scatter,5,0.90
150.00,scatter,6,1.27
150.00,scatter,7,1.65
150.00,scatter,8,2.01
150.00,scatter,9,2.29
150.00,scatter,10,2.73
150.00,scatter,11,2.87
150.00,scatter,12,3.11
150.00,scatter,13,3.40
150.00,scatter,14,3.89
150.00,scatter,15,4.50
150.00,scatter,16,5.11
150.00,scatter,17,5.94
150.00,scatter,18,6.69
150.00,scatter,19,7.57
150.00,scatter,20,8.44
150.00,scatter,21,9.23
150.00,scatter,22,10.56
150.00,scatter,23,11.93
150.00,scatter,24,13.41
150.00,scatter,25,15.15
150.00,scatter,26,16.88
150.00,scatter,27,18.54
150.00,scatter,28,20.40
150.00,scatter,29,22.38
150.00,scatter,30,24.50
150.00,scatter,31,26.73
150.00,scatter,32,28.92
150.00,scatter,33,31.08
150.00,scatter,34,33.35
150.00,scatter,35,35.85
150.00,scatter,36,38.52
150.00,scatter,37,41.25
150.00,scatter,38,44.14
150.00,scatter,39,46.98
150.00,scatter,40,50.24
150.00,scatter,41,53.24
150.00,scatter,42,56.36
150.00,scatter,43,59.48
150.00,scatter,44,62.75
150.00,scatter,45,65.92
150.00,scatter,46,69.13
150.00,scatter,47,72.55
150.00,scatter,48,75.99
150.00,scatter,49,79.37
150.00,scatter,50,82.50
150.00,scatter,51,85.56
150.00,scatter,52,88.72
150.00,scatter,53,91.78
150.00,scatter,54,94.91
150.00,scatter,55,98.08
150.00,scatter,56,101.30
150.00,scatter,57,104.55
150.00,scatter,58,108.09
150.00,scatter,59,111.58
150.00,scatter,60,115.29
150.00,scatter,61,119.16
150.00,scatter,62,122.71
150.00,scatter,63,126.55
150.00,scatter,64,130.44
150.00,scatter,65,134.43
150.00,scatter,66,138.55
150.00,scatter,67,142.67
150.00,scatter,68,146.74
150.00,scatter,69,151.12
150.00,scatter,70,155.40
150.00,scatter,71,159.83
150.00,scatter,72,164.31
150.00,scatter,73,169.01
150.00,scatter,74,173.70
150.00,scatter,75,178.44
150.00,scatter,76,183.09
150.00,scatter,77,187.90
150.00,scatter,78,192.82
150.00,scatter,79,197.85
150.00,scatter,80,202.95
150.00,scatter,81,208.06
150.00,scatter,82,213.29
150.00,scatter,83,218.51
150.00,scatter,84,223.86
150.00,scatter,85,229.23
150.00,scatter,86,234.61
150.00,scatter,87,240.07
150.00,scatter,88,245.56
150.00,scatter,89,250.95
150.00,scatter,90,256.38
150.00,scatter,91,261.87
150.00,scatter,92,267.35
150.00,scatter,93,272.94
150.00,scatter,94,278.68
150.00,scatter,95,284.41
150.00,scatter,96,290.20
150.00,scatter,97,295.96
150.00,scatter,98,301.82
150.00,scatter,99,307.63
150.00,scatter,100,313.43
150.00,scatter,1787,63480.14
200.00,scatter,1,0.00
200.00,scatter,2,0.05
200.00,scatter,3,0.31
200.00,scatter,4,0.61
200.00,scatter,5,0.90
200.00,scatter,6,1.27
200.00,scatter,7,1.65
200.00,scatter,8,2.01
200.00,scatter,9,2.29
200.00,scatter,10,2.73
200.00,scatter,11,2.87
200.00,scatter,12,3.12
200.00,scatter,13,3.40
200.00,scatter,14,3.89
200.00,scatter,15,4.51
200.00,scatter,16,5.12
200.00,scatter,17,5.95
200.00,scatter,18,6.70
200.00,scatter,19,7.57
200.00,scatter,20,8.45
200.00,scatter,21,9.24
200.00,scatter,22,10.57
200.00,scatter,23,11.94
200.00,scatter,24,13.42
200.00,scatter,25,15.17
200.00,scatter,26,16.90
200.00,scatter,27,18.55
200.00,scatter,28,20.42
200.00,scatter,29,22.40
200.00,scatter,30,24.52
200.00,scatter,31,26.75
200.00,scatter,32,28.94
200.00,scatter,33,31.11
200.00,scatter,34,33.38
200.00,scatter,35,35.88
200.00,scatter,36,38.55
200.00,scatter,37,41.28
200.00,scatter,38,44.17
200.00,scatter,39,47.02
200.00,scatter,40,50.27
200.00,scatter,41,53.28
200.00,scatter,42,56.40
200.00,scatter,43,59.53
200.00,scatter,44,62.79
200.00,scatter,45,65.97
200.00,scatter,46,69.18
200.00,scatter,47,72.60
200.00,scatter,48,76.04
200.00,scatter,49,79.43
200.00,scatter,50,82.56
200.00,scatter,51,85.62
200.00,scatter,52,88.78
200.00,scatter,53,91.85
200.00,scatter,54,94.98
200.00,scatter,55,98.15
200.00,scatter,56,101.37
200.00,scatter,57,104.62
200.00,scatter,58,108.17
200.00,scatter,59,111.66
200.00,scatter,60,115.37
200.00,scatter,61,119.25
200.00,scatter,62,122.80
200.00,scatter,63,126.64
200.00,scatter,64,130.53
200.00,scatter,65,134.52
200.00,scatter,66,138.64
200.00,scatter,67,142.77
200.00,scatter,68,146.84
200.00,scatter,69,151.22
200.00,scatter,70,155.50
200.00,scatter,71,159.94
200.00,scatter,72,164.42
200.00,scatter,73,169.12
200.00,scatter,74,173.82
200.00,scatter,75,178.55
200.00,scatter,76,183.21
200.00,scatter,77,188.02
200.00,scatter,78,192.95
200.00,scatter,79,197.98
200.00,scatter,80,203.08
200.00,scatter,81,208.19
200.00,scatter,82,213.42
200.00,scatter,83,218.66
200.00,scatter,84,224.01
200.00,scatter,85,229.38
200.00,scatter,86,234.76
200.00,scatter,87,240.23
200.00,scatter,88,245.72
200.00,scatter,89,251.12
200.00,scatter,90,256.55
200.00,scatter,91,262.03
200.00,scatter,92,267.52
200.00,scatter,93,273.12
200.00,scatter,94,278.85
200.00,scatter,95,284.59
200.00,scatter,96,290.38
200.00,scatter,97,296.14
200.00,scatter,98,302.01
200.00,scatter,99,307.82
200.00,scatter,100,313.62
200.00,scatter,1787,66722.99
