mode,1.0,10.0,20.0,30.0,40.0,50.0,100.0,150.0,200.0,250.0,300.0
1,0.638419,0.725279,0.735859,0.739743,0.741765,0.743004,0.745547,0.746416,0.746850,0.747111,0.747292
2,0.778424,0.862523,0.874276,0.878735,0.881087,0.882538,0.885553,0.886584,0.887109,0.887428,0.887634
3,0.812417,0.899452,0.911078,0.915436,0.917719,0.919125,0.922027,0.923024,0.923522,0.923828,0.924032
4,0.932708,1.001719,1.009920,1.012933,1.014498,1.015457,1.017423,1.018095,1.018431,1.018633,1.018772
5,0.972123,1.072778,1.084449,1.088730,1.090894,1.092244,1.095048,1.095962,1.096447,1.096715,1.096930
6,1.072157,1.170972,1.181748,1.185633,1.187670,1.188861,1.191387,1.192228,1.192673,1.192920,1.193118
7,1.238176,1.349852,1.363498,1.368505,1.371131,1.372721,1.375981,1.377138,1.377694,1.378037,1.378250
8,1.329608,1.460054,1.474600,1.479909,1.482655,1.484324,1.487776,1.488925,1.489519,1.489875,1.490112
9,1.374352,1.511445,1.526351,1.531672,1.534441,1.536131,1.539543,1.540730,1.541304,1.541648,1.541916
10,1.701036,1.874446,1.893100,1.899846,1.903319,1.905424,1.909782,1.911233,1.911973,1.912435,1.912713
11,1.768600,1.964417,1.985672,1.993377,1.997337,1.999756,2.004703,2.006379,2.007231,2.007730,2.008082
12,1.864669,2.068908,2.092597,2.101229,2.105714,2.108428,2.114041,2.115937,2.116884,2.117469,2.117859
13,1.978205,2.158832,2.179787,2.187455,2.191414,2.193861,2.198854,2.200569,2.201427,2.201935,2.202283
14,2.024836,2.246391,2.273005,2.282840,2.287974,2.291116,2.297566,2.299772,2.300874,2.301540,2.302001
15,2.044397,2.262970,2.284854,2.292916,2.297130,2.299721,2.305022,2.306837,2.307757,2.308293,2.308676
16,2.088140,2.314517,2.339097,2.348003,2.352644,2.355449,2.361249,2.363196,2.364193,2.364792,2.365191
17,2.105630,2.333898,2.364418,2.375538,2.381290,2.384828,2.392036,2.394475,2.395706,2.396444,2.396960
18,2.160825,2.396099,2.419509,2.427829,2.432123,2.434716,2.440038,2.441825,2.442718,2.443273,2.443635
19,2.194130,2.440086,2.465446,2.474612,2.479349,2.482249,2.488156,2.490170,2.491187,2.491779,2.492205
20,2.275053,2.495468,2.518960,2.527466,2.531848,2.534548,2.540032,2.541911,2.542839,2.543395,2.543789
21,2.293816,2.559686,2.585766,2.594848,2.599479,2.602267,2.607925,2.609824,2.610795,2.611360,2.611743
22,2.335237,2.610840,2.635900,2.644877,2.649509,2.652334,2.658107,2.660058,2.661056,2.661632,2.662030
23,2.422723,2.632677,2.655711,2.664222,2.668689,2.671405,2.677027,2.678942,2.679911,2.680483,2.680879
24,2.425132,2.673655,2.702586,2.712972,2.718313,2.721564,2.728207,2.730475,2.731598,2.732289,2.732742
25,2.474350,2.724661,2.752477,2.762526,2.767708,2.770880,2.777320,2.779505,2.780608,2.781287,2.781711
26,2.574065,2.818433,2.847798,2.858523,2.864066,2.867461,2.874402,2.876534,2.877436,2.877989,2.878358
27,2.617314,2.831145,2.854126,2.862439,2.866741,2.869352,2.874710,2.876780,2.877969,2.878686,2.879157
28,2.719094,2.989430,3.016759,3.026535,3.031557,3.034628,3.040878,3.042990,3.044056,3.044695,3.045121
29,2.764020,2.996167,3.021368,3.030487,3.035191,3.038065,3.043940,3.045934,3.046940,3.047540,3.047947
30,2.857182,3.111222,3.138073,3.147828,3.152863,3.155965,3.162274,3.164417,3.165498,3.166149,3.166596
31,2.863983,3.117602,3.142842,3.151871,3.156526,3.159364,3.165144,3.167118,3.168104,3.168700,3.169090
32,2.867358,3.150580,3.181624,3.192834,3.198627,3.202164,3.209374,3.211835,3.213064,3.213798,3.214294
33,2.905961,3.226122,3.256572,3.267507,3.273132,3.276570,3.283437,3.285573,3.286650,3.287296,3.287744
34,2.929221,3.230669,3.258834,3.268824,3.273960,3.277092,3.283581,3.285950,3.287152,3.287869,3.288354
35,2.941574,3.295214,3.331939,3.344955,3.351629,3.355690,3.363921,3.366706,3.368107,3.368947,3.369507
36,2.989272,3.326148,3.358079,3.369280,3.374997,3.378472,3.385480,3.387865,3.389048,3.389762,3.390249
37,3.022851,3.329249,3.361712,3.373512,3.379623,3.383355,3.390979,3.393586,3.394889,3.395670,3.396191
38,3.026028,3.369665,3.406176,3.419272,3.426007,3.430101,3.438410,3.441324,3.442694,3.443551,3.444064
39,3.118699,3.400771,3.430754,3.441667,3.447144,3.450564,3.457733,3.460119,3.461312,3.461993,3.462504
40,3.153592,3.431012,3.461312,3.472366,3.478134,3.481692,3.488798,3.491332,3.492514,3.493358,3.493864
41,3.184995,3.490487,3.522100,3.533465,3.539467,3.543130,3.550444,3.552934,3.554262,3.554925,3.555423
42,3.270915,3.578893,3.607445,3.617727,3.623101,3.626354,3.633014,3.635123,3.636259,3.637069,3.637393
43,3.296376,3.602866,3.635610,3.647268,3.653405,3.656954,3.664524,3.666937,3.668223,3.669026,3.669508
44,3.405484,3.717716,3.750401,3.762173,3.768280,3.771877,3.779529,3.782024,3.783271,3.784050,3.784673
45,3.442352,3.743162,3.770939,3.780776,3.785919,3.788877,3.795252,3.797271,3.798357,3.798978,3.799444
46,3.464376,3.816167,3.849394,3.861475,3.867578,3.871387,3.878995,3.881578,3.882793,3.883552,3.884159
47,3.477456,3.837736,3.873519,3.886284,3.892802,3.896889,3.904900,3.907768,3.909125,3.909879,3.910483
48,3.541965,3.889772,3.928984,3.943214,3.950683,3.955158,3.964390,3.967512,3.969146,3.970037,3.970780
49,3.564863,4.094615,4.140152,4.156355,4.164716,4.169810,4.180119,4.183503,4.185335,4.186321,4.187025
50,3.609569,4.136020,4.179555,4.194903,4.202766,4.207393,4.217052,4.220266,4.221942,4.222920,4.223618
51,3.725637,4.182093,4.224734,4.240058,4.247838,4.252555,4.262249,4.265567,4.267226,4.268193,4.268883
52,3.768280,4.270541,4.323640,4.342826,4.352725,4.358681,4.370973,4.375153,4.377309,4.378521,4.379329
53,3.787165,4.286113,4.337120,4.355027,4.364224,4.369759,4.381078,4.384979,4.386862,4.388071,4.388877
54,3.896133,4.332904,4.384307,4.402826,4.412324,4.418199,4.429927,4.433918,4.436045,4.437242,4.438039
55,3.934682,4.389280,4.434849,4.451172,4.459509,4.464530,4.474951,4.478375,4.480086,4.481139,4.481928
56,3.948892,4.442155,4.482586,4.496900,4.504236,4.508685,4.517699,4.520700,4.522264,4.523177,4.523829
57,3.957840,4.452496,4.505022,4.523568,4.532943,4.538662,4.550339,4.554224,4.556166,4.557460,4.558236
58,4.073683,4.511038,4.552412,4.567410,4.575149,4.579915,4.589688,4.593027,4.594696,4.595722,4.596364
