form_idx,mode,eigval
0,840,178.29
0,841,178.56
0,842,178.63
0,843,179.00
0,844,179.25
0,845,179.40
0,846,179.66
0,847,180.10
0,848,180.48
0,849,180.66
0,850,180.89
0,851,181.00
0,852,181.37
0,853,181.73
0,854,181.96
0,855,182.18
0,856,182.39
0,857,182.52
0,858,183.02
0,859,183.46
0,860,183.80
0,861,184.13
0,862,184.26
0,863,184.58
0,864,184.83
0,865,185.17
0,866,185.34
0,867,185.57
0,868,185.95
0,869,186.26
0,870,186.64
0,871,186.71
0,872,187.07
0,873,187.27
0,874,187.37
0,875,187.64
0,876,187.93
0,877,188.02
0,878,188.23
0,879,188.62
0,880,188.87
0,881,189.18
0,882,189.41
0,883,189.81
0,884,189.85
0,885,190.13
0,886,190.37
0,887,190.49
0,888,190.76
0,889,191.55
0,890,191.75
0,891,191.94
0,892,192.12
0,893,192.44
0,894,192.78
0,895,193.12
0,896,193.63
0,897,193.86
0,898,194.06
0,899,194.10
0,900,194.51
0,901,194.69
0,902,194.82
0,903,195.29
0,904,195.34
0,905,195.78
0,906,196.16
0,907,196.29
0,908,196.40
0,909,196.72
0,910,197.09
0,911,197.28
0,912,197.73
0,913,198.09
0,914,198.25
0,915,198.48
0,916,198.68
0,917,198.78
0,918,199.22
0,919,199.32
0,920,199.57
0,921,200.07
0,922,200.53
0,923,200.71
0,924,201.11
0,925,201.30
0,926,201.53
0,927,201.87
0,928,202.22
0,929,202.32
0,930,202.80
0,931,203.12
0,932,203.47
0,933,203.79
0,934,204.01
0,935,204.14
0,936,204.38
0,937,204.58
0,938,204.98
0,939,205.46
0,940,205.80
0,941,205.93
0,942,206.47
0,943,206.59
0,944,206.67
0,945,206.92
0,946,207.22
0,947,207.55
0,948,208.00
0,949,208.35
0,950,208.51
0,951,208.72
0,952,209.28
0,953,209.54
0,954,209.76
0,955,210.16
0,956,210.32
0,957,210.67
0,958,210.80
0,959,211.11
0,960,211.24
0,961,211.53
0,962,211.72
0,963,211.84
0,964,211.98
0,965,212.55
0,966,212.90
0,967,213.17
0,968,213.61
0,969,214.02
0,970,214.04
0,971,214.16
0,972,214.30
0,973,214.57
0,974,214.88
0,975,215.26
0,976,215.63
0,977,215.86
0,978,216.31
0,979,216.53
0,980,216.83
0,981,216.98
0,982,217.28
0,983,217.89
0,984,218.29
0,985,218.37
0,986,218.79
0,987,219.03
0,988,219.33
0,989,219.83
0,990,220.06
0,991,220.12
0,992,220.95
0,993,221.16
0,994,221.42
0,995,221.65
0,996,221.85
0,997,222.14
0,998,222.24
0,999,222.63
0,1000,222.85
0,1001,223.39
0,1002,223.77
0,1003,224.18
0,1004,224.22
0,1005,224.67
0,1006,224.92
0,1007,225.02
0,1008,225.64
0,1009,225.84
0,1010,226.39
0,1011,226.53
0,1012,226.72
0,1013,226.87
0,1014,227.43
0,1015,227.79
0,1016,228.04
0,1017,228.48
0,1018,228.87
0,1019,229.16
0,1020,229.58
0,1021,229.83
0,1022,230.01
0,1023,230.52
0,1024,230.68
0,1025,230.97
0,1026,231.19
0,1027,231.60
0,1028,232.14
0,1029,232.26
0,1030,232.34
0,1031,232.72
0,1032,233.08
0,1033,233.35
0,1034,233.91
0,1035,234.28
0,1036,234.63
0,1037,234.86
0,1038,235.17
0,1039,235.50
0,1040,235.81
0,1041,235.94
0,1042,236.34
0,1043,236.62
0,1044,237.18
0,1045,237.49
0,1046,237.61
0,1047,238.20
0,1048,238.88
0,1049,239.02
0,1050,239.60
0,1051,239.96
0,1052,240.01
0,1053,240.50
0,1054,241.01
0,1055,241.12
0,1056,241.57
0,1057,241.88
0,1058,242.19
0,1059,242.60
0,1060,243.03
0,1061,243.22
0,1062,243.61
0,1063,243.85
0,1064,244.05
0,1065,244.16
0,1066,244.70
0,1067,244.86
0,1068,245.21
0,1069,245.90
0,1070,246.05
0,1071,246.37
0,1072,246.91
0,1073,247.02
0,1074,247.55
0,1075,247.72
0,1076,248.74
0,1077,249.26
0,1078,249.64
0,1079,249.94
0,1080,250.33
0,1081,250.88
0,1082,251.03
0,1083,251.50
0,1084,251.58
0,1085,252.01
0,1086,252.45
0,1087,252.61
0,1088,252.73
0,1089,253.23
0,1090,253.67
0,1091,253.89
0,1092,254.43
0,1093,254.55
0,1094,254.87
0,1095,255.39
0,1096,255.74
0,1097,256.03
0,1098,256.57
0,1099,256.77
0,1100,257.47
0,1101,257.96
0,1102,258.29
0,1103,258.56
0,1104,258.81
0,1105,259.52
0,1106,259.75
0,1107,259.86
0,1108,260.23
0,1109,260.86
0,1110,261.33
0,1111,262.14
0,1112,262.26
0,1113,262.66
0,1114,263.17
0,1115,263.49
0,1116,263.88
0,1117,263.98
0,1118,264.16
0,1119,264.63
0,1120,265.08
0,1121,265.67
0,1122,266.08
0,1123,266.20
0,1124,266.79
0,1125,267.22
0,1126,267.85
0,1127,268.03
0,1128,268.50
0,1129,268.75
0,1130,269.25
0,1131,270.01
0,1132,270.05
0,1133,270.36
0,1134,270.68
0,1135,271.44
0,1136,271.63
0,1137,272.45
0,1138,272.71
0,1139,273.00
0,1140,273.69
0,1141,274.01
0,1142,274.33
0,1143,274.58
0,1144,275.01
0,1145,275.96
0,1146,276.25
0,1147,276.83
0,1148,277.43
0,1149,277.99
0,1150,278.33
0,1151,278.45
0,1152,279.22
0,1153,279.95
0,1154,280.08
0,1155,280.53
0,1156,281.36
0,1157,281.65
0,1158,282.00
0,1159,282.75
0,1160,282.87
0,1161,283.50
0,1162,284.03
0,1163,284.19
0,1164,284.68
0,1165,285.26
0,1166,286.09
0,1167,286.48
0,1168,286.89
0,1169,287.29
0,1170,287.93
0,1171,288.74
0,1172,289.40
0,1173,290.01
0,1174,290.44
0,1175,290.52
0,1176,290.90
0,1177,292.19
0,1178,293.03
0,1179,293.47
0,1180,294.01
0,1181,294.76
0,1182,294.91
0,1183,295.34
0,1184,296.09
0,1185,296.49
0,1186,297.36
0,1187,297.86
0,1188,298.25
0,1189,298.64
0,1190,299.25
0,1191,300.30
0,1192,300.88
0,1193,301.13
0,1194,301.47
0,1195,302.33
0,1196,303.04
0,1197,303.57
0,1198,304.87
0,1199,305.24
0,1200,305.82
0,1201,306.48
0,1202,306.77
0,1203,307.33
0,1204,308.22
0,1205,308.70
0,1206,309.13
0,1207,310.36
0,1208,310.72
0,1209,311.49
0,1210,311.77
0,1211,312.90
0,1212,313.05
0,1213,314.39
0,1214,315.49
0,1215,316.06
0,1216,316.44
0,1217,318.14
0,1218,318.47
0,1219,319.18
0,1220,319.30
0,1221,320.08
0,1222,320.97
0,1223,322.27
0,1224,322.61
0,1225,324.04
0,1226,325.17
0,1227,326.04
0,1228,326.41
0,1229,326.89
0,1230,328.25
0,1231,329.81
0,1232,330.00
0,1233,331.74
0,1234,332.45
0,1235,333.42
0,1236,334.71
0,1237,335.70
0,1238,336.99
0,1239,338.20
0,1240,338.37
0,1241,339.62
0,1242,340.72
0,1243,341.31
0,1244,342.75
0,1245,343.22
0,1246,344.62
0,1247,346.39
0,1248,348.45
0,1249,351.82
0,1250,352.82
0,1251,354.69
0,1252,355.38
0,1253,357.61
0,1254,358.68
0,1255,360.08
0,1256,360.75
0,1257,360.96
0,1258,364.20
0,1259,364.70
0,1260,366.06
0,1261,367.73
0,1262,368.92
0,1263,370.66
0,1264,371.01
0,1265,372.37
0,1266,374.17
0,1267,376.25
0,1268,376.92
0,1269,377.45
0,1270,378.75
0,1271,380.11
0,1272,380.92
0,1273,383.49
0,1274,384.39
0,1275,385.47
0,1276,386.45
0,1277,387.69
0,1278,389.24
0,1279,390.82
0,1280,391.76
0,1281,393.05
0,1282,393.83
0,1283,395.19
0,1284,397.30
0,1285,397.60
0,1286,399.62
0,1287,399.96
0,1288,402.61
0,1289,403.09
0,1290,404.73
0,1291,405.67
0,1292,408.09
0,1293,408.75
0,1294,409.61
0,1295,409.93
0,1296,410.87
0,1297,412.05
0,1298,414.29
0,1299,415.79
0,1300,416.38
0,1301,418.26
0,1302,419.99
0,1303,420.63
0,1304,421.68
0,1305,422.13
0,1306,422.87
0,1307,424.36
0,1308,424.66
0,1309,426.20
0,1310,427.91
0,1311,429.41
0,1312,429.67
0,1313,432.04
0,1314,433.75
0,1315,434.91
0,1316,435.12
0,1317,436.47
0,1318,436.87
0,1319,437.75
0,1320,439.50
0,1321,439.79
0,1322,440.35
0,1323,441.16
0,1324,442.82
0,1325,443.60
0,1326,444.74
0,1327,445.91
0,1328,447.12
0,1329,447.86
0,1330,448.48
0,1331,450.73
0,1332,451.02
0,1333,452.36
0,1334,452.92
0,1335,454.55
0,1336,456.07
0,1337,457.03
0,1338,458.32
0,1339,459.76
0,1340,460.13
0,1341,460.85
0,1342,461.91
0,1343,462.76
0,1344,463.19
0,1345,464.41
0,1346,464.94
0,1347,465.52
0,1348,466.89
0,1349,467.42
0,1350,469.47
0,1351,469.92
0,1352,470.48
0,1353,471.51
0,1354,472.29
0,1355,472.96
0,1356,473.56
0,1357,474.71
0,1358,475.11
0,1359,476.53
0,1360,477.56
0,1361,478.67
0,1362,479.81
0,1363,480.31
0,1364,480.89
0,1365,481.21
0,1366,482.00
0,1367,482.23
0,1368,483.73
0,1369,485.43
0,1370,486.09
0,1371,486.96
0,1372,488.71
0,1373,489.44
0,1374,489.89
0,1375,490.71
0,1376,491.27
0,1377,492.46
0,1378,492.51
0,1379,493.32
0,1380,494.07
0,1381,495.14
0,1382,495.79
0,1383,496.31
0,1384,496.69
0,1385,497.66
0,1386,498.06
0,1387,499.21
0,1388,499.77
0,1389,500.64
0,1390,501.60
0,1391,502.99
0,1392,504.03
0,1393,504.19
0,1394,505.72
0,1395,506.97
0,1396,507.89
0,1397,508.41
0,1398,509.33
0,1399,509.98
0,1400,510.89
0,1401,512.02
0,1402,512.92
0,1403,513.54
0,1404,514.07
0,1405,514.51
0,1406,514.81
0,1407,515.82
0,1408,517.26
0,1409,518.06
0,1410,519.09
0,1411,519.83
0,1412,521.40
0,1413,522.32
0,1414,522.63
0,1415,524.13
0,1416,524.45
0,1417,525.38
0,1418,526.11
0,1419,526.61
0,1420,527.25
0,1421,527.75
0,1422,528.62
0,1423,529.19
0,1424,529.82
0,1425,531.29
0,1426,532.11
0,1427,532.94
0,1428,534.01
0,1429,535.12
0,1430,535.91
0,1431,536.40
0,1432,537.10
0,1433,538.22
0,1434,538.42
0,1435,538.97
0,1436,540.14
0,1437,540.66
0,1438,541.49
0,1439,541.79
0,1440,542.42
0,1441,543.34
0,1442,544.11
0,1443,545.16
0,1444,545.73
0,1445,546.62
0,1446,547.36
0,1447,548.64
0,1448,549.18
0,1449,549.98
0,1450,550.39
0,1451,551.66
0,1452,552.03
0,1453,552.57
0,1454,553.41
0,1455,554.51
0,1456,555.61
0,1457,555.98
0,1458,556.22
0,1459,557.21
0,1460,558.05
0,1461,559.01
0,1462,560.47
0,1463,560.84
0,1464,561.13
0,1465,561.36
0,1466,563.39
0,1467,563.50
0,1468,565.19
0,1469,565.60
0,1470,566.61
0,1471,567.51
0,1472,568.17
0,1473,568.77
0,1474,569.61
0,1475,570.77
0,1476,570.82
0,1477,571.38
0,1478,571.73
0,1479,572.69
0,1480,573.11
0,1481,574.15
0,1482,574.71
0,1483,575.52
0,1484,576.38
0,1485,577.58
0,1486,578.13
0,1487,578.79
0,1488,579.87
0,1489,580.57
0,1490,581.17
0,1491,581.85
0,1492,582.86
0,1493,583.78
0,1494,584.52
0,1495,584.60
0,1496,586.31
0,1497,586.67
0,1498,587.11
0,1499,588.13
0,1500,588.38
0,1501,589.73
0,1502,590.77
0,1503,591.26
0,1504,591.76
0,1505,592.56
0,1506,593.14
0,1507,593.37
0,1508,594.37
0,1509,595.17
0,1510,595.77
0,1511,596.28
0,1512,597.76
0,1513,598.18
0,1514,598.53
0,1515,599.47
0,1516,600.48
0,1517,600.75
0,1518,602.10
0,1519,602.14
0,1520,602.68
0,1521,603.71
0,1522,604.02
0,1523,604.94
0,1524,605.34
0,1525,606.89
0,1526,607.14
0,1527,607.84
0,1528,609.04
0,1529,609.85
0,1530,610.55
0,1531,611.33
0,1532,611.56
0,1533,612.78
0,1534,613.44
0,1535,613.92
0,1536,614.49
0,1537,614.63
0,1538,615.34
0,1539,616.01
0,1540,617.27
0,1541,617.93
0,1542,618.38
0,1543,619.13
0,1544,619.48
0,1545,620.12
0,1546,621.01
0,1547,622.04
0,1548,622.46
0,1549,622.68
0,1550,624.56
0,1551,624.78
0,1552,625.45
0,1553,626.29
0,1554,627.11
0,1555,627.62
0,1556,628.15
0,1557,628.81
0,1558,629.09
0,1559,630.79
0,1560,631.00
0,1561,631.53
0,1562,632.38
0,1563,633.50
0,1564,634.38
0,1565,635.49
0,1566,636.05
0,1567,637.03
0,1568,637.55
0,1569,638.14
0,1570,638.82
0,1571,639.03
0,1572,639.86
0,1573,640.58
0,1574,641.68
0,1575,642.64
0,1576,643.42
0,1577,643.54
0,1578,645.13
0,1579,645.19
0,1580,646.00
0,1581,646.59
0,1582,647.49
0,1583,648.36
0,1584,648.98
0,1585,649.62
0,1586,650.27
0,1587,650.78
0,1588,652.35
0,1589,653.24
0,1590,653.46
0,1591,654.87
0,1592,654.99
0,1593,655.52
0,1594,657.05
0,1595,657.14
0,1596,657.49
0,1597,658.37
0,1598,659.02
0,1599,659.68
0,1600,660.74
0,1601,661.29
0,1602,662.06
0,1603,663.01
0,1604,663.60
0,1605,664.35
0,1606,664.66
0,1607,665.15
0,1608,666.09
0,1609,667.30
0,1610,668.39
0,1611,669.01
0,1612,669.71
0,1613,670.38
0,1614,671.57
0,1615,672.63
0,1616,672.96
0,1617,673.88
0,1618,674.66
0,1619,675.73
0,1620,675.92
0,1621,676.78
0,1622,677.24
0,1623,677.92
0,1624,678.94
0,1625,679.23
0,1626,679.71
0,1627,680.34
0,1628,681.94
0,1629,682.06
0,1630,682.95
0,1631,683.53
0,1632,684.24
0,1633,685.11
0,1634,685.86
0,1635,686.89
0,1636,687.00
0,1637,687.69
0,1638,688.69
0,1639,688.90
0,1640,690.77
0,1641,691.29
0,1642,691.68
0,1643,692.77
0,1644,693.34
0,1645,694.36
0,1646,695.55
0,1647,695.94
0,1648,696.14
0,1649,697.43
0,1650,698.24
0,1651,699.33
0,1652,700.21
0,1653,700.49
0,1654,702.69
0,1655,703.54
0,1656,704.20
0,1657,704.68
0,1658,705.04
0,1659,706.03
