mode,eigval
432,9.077042e+01
433,9.087642e+01
434,9.103813e+01
435,9.108978e+01
436,9.144878e+01
437,9.169671e+01
438,9.174978e+01
439,9.197864e+01
440,9.226201e+01
441,9.242224e+01
442,9.250767e+01
443,9.270781e+01
444,9.279304e+01
445,9.288212e+01
446,9.306163e+01
447,9.325631e+01
448,9.342443e+01
449,9.365038e+01
450,9.387813e+01
451,9.395697e+01
452,9.429138e+01
453,9.437380e+01
454,9.455259e+01
455,9.476919e+01
456,9.484201e+01
457,9.507052e+01
458,9.524500e+01
459,9.541057e+01
460,9.557822e+01
461,9.563028e+01
462,9.592948e+01
463,9.628424e+01
464,9.638046e+01
465,9.650304e+01
466,9.672147e+01
467,9.677975e+01
468,9.709687e+01
469,9.734569e+01
470,9.754090e+01
471,9.772245e+01
472,9.785232e+01
473,9.803203e+01
474,9.813018e+01
475,9.862037e+01
476,9.870658e+01
477,9.880928e+01
478,9.885944e+01
479,9.900253e+01
480,9.922201e+01
481,9.938173e+01
482,9.963982e+01
483,9.979065e+01
484,9.995243e+01
485,1.001889e+02
486,1.004010e+02
487,1.006461e+02
488,1.007464e+02
489,1.008533e+02
490,1.009948e+02
491,1.013405e+02
492,1.014619e+02
493,1.015868e+02
494,1.017402e+02
495,1.019713e+02
496,1.021246e+02
497,1.023038e+02
498,1.024297e+02
499,1.027601e+02
500,1.029597e+02
501,1.031158e+02
502,1.032342e+02
503,1.033588e+02
504,1.036204e+02
505,1.036728e+02
506,1.039921e+02
507,1.042719e+02
508,1.043817e+02
509,1.046088e+02
510,1.047877e+02
511,1.049291e+02
512,1.050864e+02
513,1.052449e+02
514,1.052894e+02
515,1.055240e+02
516,1.057656e+02
517,1.058327e+02
518,1.060164e+02
519,1.063133e+02
520,1.065224e+02
521,1.066206e+02
522,1.066925e+02
523,1.069776e+02
524,1.070905e+02
525,1.072412e+02
526,1.074160e+02
527,1.077219e+02
528,1.079804e+02
529,1.080612e+02
530,1.082860e+02
531,1.084245e+02
532,1.085348e+02
533,1.088317e+02
534,1.091233e+02
535,1.093314e+02
536,1.094531e+02
537,1.096075e+02
538,1.098752e+02
539,1.100935e+02
540,1.101726e+02
541,1.102839e+02
542,1.104020e+02
543,1.107011e+02
544,1.107665e+02
545,1.109231e+02
546,1.111684e+02
547,1.114199e+02
548,1.115217e+02
549,1.116893e+02
550,1.118391e+02
551,1.119698e+02
552,1.122631e+02
553,1.124275e+02
554,1.125437e+02
555,1.127145e+02
556,1.129444e+02
557,1.131083e+02
