frame_number,rmsd
5715,1.487308e+00
5716,1.558421e+00
5717,1.547990e+00
5718,1.631357e+00
5719,1.662630e+00
5720,1.718923e+00
5721,1.700529e+00
5722,1.694674e+00
5723,1.639874e+00
5724,1.583014e+00
5725,1.573321e+00
5726,1.573542e+00
5727,1.581337e+00
5728,1.538828e+00
5729,1.569566e+00
5730,1.580204e+00
5731,1.702568e+00
5732,1.607178e+00
5733,1.652020e+00
5734,1.570090e+00
5735,1.612657e+00
5736,1.678171e+00
5737,1.608276e+00
5738,1.630580e+00
5739,1.657552e+00
5740,1.689587e+00
5741,1.623876e+00
5742,1.614929e+00
5743,1.671204e+00
5744,1.717380e+00
5745,1.668055e+00
5746,1.673046e+00
5747,1.665394e+00
5748,1.616234e+00
5749,1.657773e+00
5750,1.625230e+00
5751,1.640454e+00
5752,1.707332e+00
5753,1.721763e+00
5754,1.656696e+00
5755,1.675661e+00
5756,1.663895e+00
5757,1.668042e+00
5758,1.670969e+00
5759,1.706743e+00
5760,1.698616e+00
5761,1.726593e+00
5762,1.757403e+00
5763,1.778150e+00
5764,1.820244e+00
5765,1.733314e+00
5766,1.662133e+00
5767,1.569628e+00
5768,1.611324e+00
5769,1.604369e+00
5770,1.623563e+00
5771,1.658460e+00
5772,1.621807e+00
5773,1.610066e+00
5774,1.651352e+00
5775,1.546589e+00
5776,1.550141e+00
5777,1.584788e+00
5778,1.645660e+00
5779,1.594956e+00
5780,1.647474e+00
5781,1.654475e+00
5782,1.547924e+00
5783,1.558100e+00
5784,1.554435e+00
5785,1.553590e+00
5786,1.628089e+00
5787,1.579333e+00
5788,1.529633e+00
5789,1.575340e+00
5790,1.612893e+00
5791,1.614549e+00
5792,1.535559e+00
5793,1.494773e+00
5794,1.476539e+00
5795,1.501059e+00
5796,1.566390e+00
5797,1.521606e+00
5798,1.513241e+00
5799,1.516679e+00
5800,1.536481e+00
5801,1.564656e+00
5802,1.539251e+00
5803,1.489440e+00
5804,1.530033e+00
5805,1.573956e+00
5806,1.477152e+00
5807,1.468099e+00
5808,1.462499e+00
5809,1.494652e+00
5810,1.461289e+00
5811,1.493842e+00
5812,1.556524e+00
5813,1.524396e+00
5814,1.504862e+00
5815,1.490883e+00
5816,1.516331e+00
5817,1.470066e+00
5818,1.530534e+00
5819,1.515204e+00
5820,1.476162e+00
5821,1.565471e+00
5822,1.542204e+00
5823,1.491704e+00
5824,1.526987e+00
5825,1.491457e+00
5826,1.536084e+00
5827,1.529475e+00
5828,1.541499e+00
5829,1.556090e+00
5830,1.561036e+00
5831,1.552909e+00
5832,1.525821e+00
5833,1.581808e+00
5834,1.539209e+00
5835,1.572765e+00
5836,1.476195e+00
5837,1.500888e+00
5838,1.460449e+00
5839,1.432430e+00
5840,1.474334e+00
5841,1.501171e+00
5842,1.446801e+00
5843,1.455735e+00
5844,1.483588e+00
5845,1.489238e+00
5846,1.450179e+00
5847,1.425608e+00
5848,1.431947e+00
5849,1.493205e+00
5850,1.461495e+00
5851,1.463038e+00
5852,1.434709e+00
5853,1.438229e+00
5854,1.460817e+00
5855,1.467201e+00
5856,1.447732e+00
5857,1.468567e+00
5858,1.533425e+00
5859,1.521528e+00
5860,1.561995e+00
5861,1.497140e+00
5862,1.389664e+00
5863,1.439923e+00
5864,1.363939e+00
5865,1.417209e+00
5866,1.455927e+00
5867,1.398128e+00
5868,1.408692e+00
5869,1.396647e+00
5870,1.394693e+00
5871,1.402826e+00
5872,1.340495e+00
5873,1.352822e+00
5874,1.355045e+00
5875,1.327050e+00
5876,1.342530e+00
5877,1.363736e+00
5878,1.427909e+00
5879,1.479668e+00
5880,1.477046e+00
5881,1.466634e+00
5882,1.561227e+00
5883,1.595451e+00
5884,1.551060e+00
5885,1.479944e+00
5886,1.494405e+00
5887,1.532397e+00
5888,1.505649e+00
5889,1.418165e+00
5890,1.414949e+00
5891,1.408799e+00
5892,1.366313e+00
5893,1.384493e+00
5894,1.367113e+00
5895,1.419626e+00
5896,1.349653e+00
5897,1.435341e+00
5898,1.413534e+00
5899,1.369241e+00
5900,1.368819e+00
5901,1.353015e+00
5902,1.314150e+00
5903,1.313419e+00
5904,1.302581e+00
5905,1.368710e+00
5906,1.311120e+00
5907,1.375235e+00
5908,1.373268e+00
5909,1.364178e+00
5910,1.344744e+00
5911,1.433233e+00
5912,1.448515e+00
5913,1.421583e+00
5914,1.443174e+00
5915,1.469427e+00
5916,1.421752e+00
5917,1.447151e+00
5918,1.499308e+00
5919,1.427470e+00
5920,1.512928e+00
5921,1.458755e+00
5922,1.521245e+00
5923,1.578463e+00
5924,1.526913e+00
5925,1.591789e+00
5926,1.509207e+00
5927,1.524529e+00
5928,1.572304e+00
5929,1.531354e+00
5930,1.520715e+00
5931,1.542438e+00
5932,1.526019e+00
5933,1.426378e+00
5934,1.446645e+00
5935,1.534131e+00
5936,1.488784e+00
5937,1.507655e+00
5938,1.619133e+00
5939,1.537177e+00
5940,1.503347e+00
5941,1.492719e+00
5942,1.484914e+00
5943,1.457334e+00
5944,1.446462e+00
5945,1.524171e+00
5946,1.479710e+00
5947,1.464714e+00
5948,1.554377e+00
5949,1.526331e+00
5950,1.663103e+00
5951,1.575831e+00
5952,1.584712e+00
5953,1.536394e+00
5954,1.460470e+00
5955,1.534132e+00
5956,1.536840e+00
5957,1.578619e+00
5958,1.608693e+00
5959,1.567003e+00
5960,1.495572e+00
5961,1.549813e+00
5962,1.628763e+00
5963,1.645788e+00
5964,1.599320e+00
5965,1.578881e+00
5966,1.598457e+00
5967,1.647470e+00
5968,1.616950e+00
5969,1.673093e+00
5970,1.625610e+00
5971,1.608518e+00
5972,1.664303e+00
5973,1.666112e+00
5974,1.635621e+00
5975,1.606188e+00
5976,1.603298e+00
5977,1.503079e+00
5978,1.568740e+00
5979,1.653296e+00
5980,1.549561e+00
5981,1.587129e+00
5982,1.541524e+00
5983,1.544097e+00
5984,1.556588e+00
5985,1.551280e+00
5986,1.585844e+00
5987,1.572582e+00
5988,1.578125e+00
5989,1.481313e+00
5990,1.476010e+00
5991,1.543568e+00
5992,1.449467e+00
5993,1.527461e+00
5994,1.481056e+00
5995,1.462140e+00
5996,1.519685e+00
5997,1.551435e+00
5998,1.525835e+00
5999,1.549713e+00
6000,1.544601e+00
6001,1.579859e+00
6002,1.531291e+00
6003,1.606980e+00
6004,1.629734e+00
6005,1.593850e+00
6006,1.544264e+00
6007,1.576372e+00
6008,1.623195e+00
6009,1.576764e+00
6010,1.608488e+00
6011,1.639835e+00
6012,1.590797e+00
6013,1.573380e+00
6014,1.602605e+00
6015,1.502312e+00
6016,1.507499e+00
6017,1.545298e+00
6018,1.584368e+00
6019,1.582365e+00
6020,1.555092e+00
6021,1.540929e+00
6022,1.582060e+00
6023,1.615135e+00
6024,1.541579e+00
6025,1.540727e+00
6026,1.590853e+00
6027,1.591357e+00
6028,1.597942e+00
6029,1.551076e+00
6030,1.630588e+00
6031,1.611248e+00
6032,1.600915e+00
6033,1.629983e+00
6034,1.630439e+00
6035,1.647169e+00
6036,1.647555e+00
6037,1.596995e+00
6038,1.534938e+00
6039,1.574214e+00
6040,1.650281e+00
6041,1.691887e+00
6042,1.688928e+00
6043,1.705803e+00
6044,1.755767e+00
6045,1.716996e+00
6046,1.784914e+00
6047,1.666656e+00
6048,1.690114e+00
6049,1.652653e+00
6050,1.595530e+00
6051,1.733526e+00
6052,1.721219e+00
6053,1.677291e+00
6054,1.646548e+00
6055,1.633925e+00
6056,1.574212e+00
6057,1.521977e+00
6058,1.547860e+00
6059,1.520041e+00
6060,1.511571e+00
6061,1.554737e+00
6062,1.506762e+00
6063,1.576758e+00
6064,1.634747e+00
6065,1.540019e+00
6066,1.594379e+00
6067,1.528610e+00
6068,1.642788e+00
6069,1.611164e+00
6070,1.641284e+00
6071,1.590161e+00
6072,1.600790e+00
6073,1.529665e+00
6074,1.617917e+00
6075,1.615961e+00
6076,1.542260e+00
6077,1.605441e+00
6078,1.539926e+00
6079,1.507276e+00
6080,1.447891e+00
6081,1.584900e+00
6082,1.565026e+00
6083,1.562171e+00
6084,1.625464e+00
6085,1.590413e+00
6086,1.573223e+00
6087,1.575605e+00
6088,1.531515e+00
6089,1.547579e+00
6090,1.511023e+00
6091,1.493291e+00
6092,1.532342e+00
6093,1.578769e+00
6094,1.524743e+00
6095,1.514858e+00
6096,1.474785e+00
6097,1.461749e+00
6098,1.392271e+00
6099,1.459032e+00
6100,1.431878e+00
6101,1.481448e+00
6102,1.463985e+00
6103,1.474267e+00
6104,1.572485e+00
6105,1.565002e+00
6106,1.532323e+00
6107,1.550869e+00
6108,1.564528e+00
6109,1.599743e+00
6110,1.565990e+00
6111,1.502708e+00
6112,1.536756e+00
6113,1.608042e+00
6114,1.532364e+00
6115,1.573500e+00
6116,1.521273e+00
6117,1.520981e+00
6118,1.533865e+00
6119,1.534460e+00
6120,1.464991e+00
6121,1.460424e+00
6122,1.467210e+00
6123,1.500017e+00
6124,1.578962e+00
6125,1.544063e+00
6126,1.577547e+00
6127,1.575713e+00
6128,1.594761e+00
6129,1.613205e+00
6130,1.638607e+00
6131,1.566711e+00
6132,1.576237e+00
6133,1.655594e+00
6134,1.537338e+00
6135,1.564662e+00
6136,1.592863e+00
6137,1.651239e+00
6138,1.570345e+00
6139,1.566932e+00
6140,1.638498e+00
6141,1.654565e+00
6142,1.730579e+00
6143,1.640971e+00
6144,1.583098e+00
6145,1.628299e+00
6146,1.540700e+00
6147,1.564288e+00
6148,1.525947e+00
6149,1.489016e+00
6150,1.537704e+00
6151,1.543854e+00
6152,1.552149e+00
6153,1.566312e+00
6154,1.491528e+00
6155,1.509734e+00
6156,1.468785e+00
6157,1.400881e+00
6158,1.459935e+00
6159,1.525628e+00
6160,1.508842e+00
6161,1.538805e+00
6162,1.463869e+00
6163,1.574403e+00
6164,1.553356e+00
6165,1.511552e+00
6166,1.556904e+00
6167,1.532689e+00
6168,1.558117e+00
6169,1.515187e+00
6170,1.476302e+00
6171,1.482722e+00
6172,1.485044e+00
6173,1.525505e+00
6174,1.564100e+00
6175,1.537293e+00
6176,1.589004e+00
6177,1.611532e+00
6178,1.527935e+00
6179,1.577984e+00
6180,1.498024e+00
6181,1.470825e+00
6182,1.531967e+00
6183,1.563274e+00
6184,1.583515e+00
6185,1.641479e+00
6186,1.725880e+00
6187,1.585955e+00
6188,1.572337e+00
6189,1.605381e+00
6190,1.503968e+00
6191,1.533841e+00
6192,1.629895e+00
6193,1.658044e+00
6194,1.553634e+00
6195,1.578228e+00
6196,1.533708e+00
6197,1.598802e+00
6198,1.528669e+00
6199,1.606022e+00
6200,1.666168e+00
6201,1.614226e+00
6202,1.542352e+00
6203,1.641716e+00
6204,1.557589e+00
6205,1.618082e+00
6206,1.578533e+00
6207,1.675675e+00
6208,1.687262e+00
6209,1.737404e+00
6210,1.794014e+00
6211,1.719237e+00
6212,1.675674e+00
6213,1.722308e+00
6214,1.665431e+00
6215,1.631111e+00
6216,1.540180e+00
6217,1.527704e+00
6218,1.538272e+00
6219,1.619085e+00
6220,1.589579e+00
6221,1.673690e+00
6222,1.646446e+00
6223,1.665758e+00
6224,1.658441e+00
6225,1.634289e+00
6226,1.628896e+00
6227,1.617893e+00
6228,1.595567e+00
6229,1.640327e+00
6230,1.564481e+00
6231,1.557787e+00
6232,1.582311e+00
6233,1.586062e+00
6234,1.586143e+00
6235,1.634092e+00
6236,1.552724e+00
6237,1.594103e+00
6238,1.551358e+00
6239,1.503987e+00
6240,1.495118e+00
6241,1.506363e+00
6242,1.554568e+00
6243,1.568604e+00
6244,1.578062e+00
6245,1.564141e+00
6246,1.548988e+00
6247,1.582517e+00
6248,1.546389e+00
6249,1.494830e+00
6250,1.532572e+00
6251,1.607876e+00
6252,1.660278e+00
6253,1.648157e+00
6254,1.594176e+00
6255,1.611129e+00
6256,1.622071e+00
6257,1.577574e+00
6258,1.618764e+00
6259,1.563706e+00
6260,1.547156e+00
6261,1.582544e+00
6262,1.526462e+00
6263,1.515969e+00
6264,1.542524e+00
6265,1.544270e+00
6266,1.551417e+00
6267,1.550979e+00
6268,1.554382e+00
6269,1.567600e+00
6270,1.669840e+00
6271,1.733829e+00
6272,1.773145e+00
6273,1.739495e+00
6274,1.663807e+00
6275,1.697523e+00
6276,1.634839e+00
6277,1.592713e+00
6278,1.612043e+00
6279,1.690887e+00
6280,1.743970e+00
6281,1.798598e+00
6282,1.761228e+00
6283,1.710304e+00
6284,1.690832e+00
6285,1.707341e+00
6286,1.728127e+00
6287,1.754834e+00
6288,1.814557e+00
6289,1.812872e+00
6290,1.784205e+00
6291,1.831024e+00
6292,1.782964e+00
6293,1.802382e+00
6294,1.741155e+00
6295,1.703474e+00
6296,1.746202e+00
6297,1.661990e+00
6298,1.643808e+00
6299,1.658774e+00
6300,1.666708e+00
6301,1.626823e+00
6302,1.657991e+00
6303,1.761473e+00
6304,1.698825e+00
6305,1.647552e+00
6306,1.760244e+00
6307,1.789166e+00
6308,1.689595e+00
6309,1.709717e+00
6310,1.648663e+00
6311,1.643663e+00
6312,1.608882e+00
6313,1.586830e+00
6314,1.601486e+00
6315,1.663569e+00
6316,1.665127e+00
6317,1.648672e+00
6318,1.669385e+00
6319,1.654593e+00
6320,1.623958e+00
6321,1.661387e+00
6322,1.563499e+00
6323,1.620185e+00
6324,1.714711e+00
6325,1.696116e+00
6326,1.597733e+00
6327,1.551637e+00
6328,1.544212e+00
6329,1.612998e+00
6330,1.512565e+00
6331,1.518687e+00
6332,1.529164e+00
6333,1.594804e+00
6334,1.609593e+00
6335,1.597281e+00
6336,1.527912e+00
6337,1.555317e+00
6338,1.514312e+00
6339,1.534895e+00
6340,1.544391e+00
6341,1.469413e+00
6342,1.517659e+00
6343,1.682896e+00
6344,1.682017e+00
6345,1.684925e+00
6346,1.647302e+00
6347,1.690984e+00
6348,1.702684e+00
6349,1.723884e+00
6350,1.772087e+00
6351,1.717952e+00
6352,1.693068e+00
6353,1.655928e+00
6354,1.706567e+00
6355,1.610854e+00
6356,1.512233e+00
6357,1.610148e+00
6358,1.584261e+00
6359,1.592338e+00
6360,1.711371e+00
6361,1.565004e+00
6362,1.605672e+00
6363,1.618114e+00
6364,1.636593e+00
6365,1.736625e+00
6366,1.756971e+00
6367,1.703553e+00
6368,1.722101e+00
6369,1.641306e+00
6370,1.689067e+00
6371,1.744572e+00
6372,1.719759e+00
6373,1.705138e+00
6374,1.706725e+00
6375,1.723222e+00
6376,1.784444e+00
6377,1.706825e+00
6378,1.704129e+00
6379,1.780131e+00
6380,1.780347e+00
6381,1.715014e+00
6382,1.648690e+00
6383,1.603781e+00
6384,1.546814e+00
6385,1.663796e+00
6386,1.672386e+00
6387,1.647761e+00
6388,1.723189e+00
6389,1.667788e+00
6390,1.665873e+00
6391,1.677869e+00
6392,1.696630e+00
6393,1.584129e+00
6394,1.599649e+00
6395,1.607484e+00
6396,1.566936e+00
6397,1.554336e+00
6398,1.569758e+00
6399,1.609212e+00
6400,1.620752e+00
6401,1.666960e+00
6402,1.700068e+00
6403,1.700393e+00
6404,1.670876e+00
6405,1.655461e+00
6406,1.644958e+00
6407,1.700691e+00
6408,1.702907e+00
6409,1.669264e+00
6410,1.654970e+00
6411,1.742870e+00
6412,1.646395e+00
6413,1.591548e+00
6414,1.557028e+00
6415,1.568067e+00
6416,1.559585e+00
6417,1.558328e+00
6418,1.611492e+00
6419,1.575614e+00
6420,1.592038e+00
6421,1.628009e+00
6422,1.505524e+00
6423,1.569986e+00
6424,1.598090e+00
6425,1.576385e+00
6426,1.579034e+00
6427,1.556196e+00
6428,1.555650e+00
6429,1.525328e+00
6430,1.543450e+00
6431,1.565172e+00
6432,1.543207e+00
6433,1.566438e+00
6434,1.567696e+00
6435,1.538988e+00
6436,1.594744e+00
6437,1.613188e+00
6438,1.632939e+00
6439,1.566822e+00
6440,1.549211e+00
6441,1.491825e+00
6442,1.545759e+00
6443,1.619466e+00
6444,1.551741e+00
6445,1.500904e+00
6446,1.507588e+00
6447,1.493745e+00
6448,1.518864e+00
6449,1.551224e+00
6450,1.550445e+00
6451,1.495235e+00
6452,1.542279e+00
6453,1.473368e+00
6454,1.546322e+00
6455,1.536286e+00
6456,1.526525e+00
6457,1.540787e+00
6458,1.509013e+00
6459,1.408403e+00
6460,1.412795e+00
6461,1.514271e+00
6462,1.573050e+00
6463,1.470606e+00
6464,1.478843e+00
6465,1.563021e+00
6466,1.563453e+00
6467,1.584205e+00
6468,1.591554e+00
6469,1.572900e+00
6470,1.493801e+00
6471,1.530662e+00
6472,1.489150e+00
6473,1.501191e+00
6474,1.497045e+00
6475,1.464143e+00
6476,1.482482e+00
6477,1.481311e+00
6478,1.526698e+00
6479,1.537073e+00
6480,1.476413e+00
6481,1.567969e+00
6482,1.489776e+00
6483,1.628784e+00
6484,1.493910e+00
6485,1.532239e+00
6486,1.610326e+00
6487,1.598576e+00
6488,1.695610e+00
6489,1.538452e+00
6490,1.548128e+00
6491,1.482729e+00
6492,1.484982e+00
6493,1.485973e+00
6494,1.527425e+00
6495,1.488882e+00
6496,1.576057e+00
6497,1.624446e+00
6498,1.564398e+00
6499,1.672674e+00
6500,1.614402e+00
6501,1.581670e+00
6502,1.571944e+00
6503,1.652511e+00
6504,1.568128e+00
6505,1.517260e+00
6506,1.534229e+00
6507,1.514528e+00
6508,1.540511e+00
6509,1.535188e+00
6510,1.552939e+00
6511,1.518261e+00
6512,1.529662e+00
6513,1.579199e+00
6514,1.464907e+00
6515,1.489101e+00
6516,1.471090e+00
6517,1.507607e+00
6518,1.486401e+00
6519,1.513662e+00
6520,1.610318e+00
6521,1.570756e+00
6522,1.522349e+00
6523,1.527486e+00
6524,1.551078e+00
6525,1.663278e+00
6526,1.598330e+00
6527,1.527365e+00
6528,1.544703e+00
6529,1.534942e+00
6530,1.545951e+00
6531,1.533846e+00
6532,1.455276e+00
6533,1.458211e+00
6534,1.493753e+00
6535,1.437618e+00
6536,1.410230e+00
6537,1.406022e+00
6538,1.429519e+00
6539,1.430959e+00
6540,1.455805e+00
6541,1.469067e+00
6542,1.404198e+00
6543,1.485703e+00
6544,1.524472e+00
6545,1.525326e+00
6546,1.475837e+00
6547,1.449077e+00
6548,1.464500e+00
6549,1.504713e+00
6550,1.441752e+00
6551,1.454145e+00
6552,1.444863e+00
6553,1.450458e+00
6554,1.487335e+00
6555,1.549203e+00
6556,1.637311e+00
6557,1.554050e+00
6558,1.512243e+00
6559,1.512696e+00
6560,1.560322e+00
6561,1.536674e+00
6562,1.614813e+00
6563,1.541299e+00
6564,1.585069e+00
6565,1.573655e+00
6566,1.614940e+00
6567,1.557608e+00
6568,1.487841e+00
6569,1.523302e+00
6570,1.564376e+00
6571,1.551854e+00
6572,1.592651e+00
6573,1.579447e+00
6574,1.622123e+00
6575,1.522167e+00
6576,1.592518e+00
6577,1.487453e+00
6578,1.496946e+00
6579,1.537213e+00
6580,1.542898e+00
6581,1.485631e+00
6582,1.447988e+00
6583,1.424993e+00
6584,1.402219e+00
6585,1.366244e+00
6586,1.363485e+00
6587,1.355905e+00
6588,1.318451e+00
6589,1.345260e+00
6590,1.439685e+00
6591,1.451236e+00
6592,1.391250e+00
6593,1.439794e+00
6594,1.384615e+00
6595,1.452885e+00
6596,1.501658e+00
6597,1.571395e+00
6598,1.505200e+00
6599,1.541243e+00
6600,1.532438e+00
6601,1.506200e+00
6602,1.575353e+00
6603,1.565581e+00
6604,1.614369e+00
6605,1.587253e+00
6606,1.602663e+00
6607,1.579972e+00
6608,1.551794e+00
6609,1.498722e+00
6610,1.515052e+00
6611,1.552689e+00
6612,1.510663e+00
6613,1.537140e+00
6614,1.515074e+00
6615,1.475412e+00
6616,1.450225e+00
6617,1.461901e+00
6618,1.457684e+00
6619,1.452872e+00
6620,1.514561e+00
6621,1.530478e+00
6622,1.541272e+00
6623,1.506237e+00
6624,1.444846e+00
6625,1.494521e+00
6626,1.568753e+00
6627,1.488510e+00
6628,1.545861e+00
6629,1.557592e+00
6630,1.540831e+00
6631,1.528171e+00
6632,1.494324e+00
6633,1.547548e+00
6634,1.516973e+00
6635,1.487132e+00
6636,1.429030e+00
6637,1.537498e+00
6638,1.471027e+00
6639,1.521173e+00
6640,1.577359e+00
6641,1.590056e+00
6642,1.629830e+00
6643,1.516055e+00
6644,1.519600e+00
6645,1.517474e+00
6646,1.534924e+00
6647,1.485524e+00
6648,1.483190e+00
6649,1.584710e+00
6650,1.567753e+00
6651,1.655654e+00
6652,1.558727e+00
6653,1.588457e+00
6654,1.594275e+00
6655,1.551437e+00
6656,1.486938e+00
6657,1.557841e+00
6658,1.580870e+00
6659,1.633796e+00
6660,1.644257e+00
6661,1.619926e+00
6662,1.590757e+00
6663,1.599088e+00
6664,1.569260e+00
6665,1.621697e+00
6666,1.607197e+00
6667,1.574725e+00
6668,1.609894e+00
6669,1.565779e+00
6670,1.523167e+00
6671,1.600533e+00
6672,1.615308e+00
6673,1.683917e+00
6674,1.738264e+00
6675,1.699571e+00
6676,1.687159e+00
6677,1.742419e+00
6678,1.678199e+00
6679,1.557775e+00
6680,1.599830e+00
6681,1.585030e+00
6682,1.643105e+00
6683,1.615554e+00
6684,1.649734e+00
6685,1.628702e+00
6686,1.613829e+00
6687,1.563037e+00
6688,1.596799e+00
6689,1.660118e+00
6690,1.632599e+00
6691,1.653541e+00
6692,1.696168e+00
6693,1.811969e+00
6694,1.836914e+00
6695,1.761009e+00
6696,1.653804e+00
6697,1.627394e+00
6698,1.653050e+00
6699,1.568228e+00
6700,1.615207e+00
6701,1.584902e+00
6702,1.590203e+00
6703,1.589408e+00
6704,1.582826e+00
6705,1.607315e+00
6706,1.567075e+00
6707,1.641958e+00
6708,1.592485e+00
6709,1.579891e+00
6710,1.628755e+00
6711,1.705420e+00
6712,1.540901e+00
6713,1.570297e+00
6714,1.626531e+00
6715,1.495676e+00
6716,1.523599e+00
6717,1.418739e+00
6718,1.376617e+00
6719,1.433668e+00
6720,1.565075e+00
6721,1.514388e+00
6722,1.586829e+00
6723,1.562506e+00
6724,1.605776e+00
6725,1.576490e+00
6726,1.523040e+00
6727,1.472278e+00
6728,1.618545e+00
6729,1.559784e+00
6730,1.492857e+00
6731,1.495174e+00
6732,1.541939e+00
6733,1.579633e+00
6734,1.568916e+00
6735,1.549206e+00
6736,1.548876e+00
6737,1.516057e+00
6738,1.483857e+00
6739,1.596029e+00
6740,1.576021e+00
6741,1.574548e+00
6742,1.553147e+00
6743,1.507346e+00
6744,1.478424e+00
6745,1.510062e+00
6746,1.441096e+00
6747,1.478713e+00
6748,1.444351e+00
6749,1.365987e+00
6750,1.509522e+00
6751,1.523813e+00
6752,1.440669e+00
6753,1.575133e+00
6754,1.466457e+00
6755,1.461391e+00
6756,1.519472e+00
6757,1.555515e+00
6758,1.595203e+00
6759,1.659639e+00
6760,1.611026e+00
6761,1.626094e+00
6762,1.636366e+00
6763,1.567115e+00
6764,1.507922e+00
6765,1.466502e+00
6766,1.459029e+00
6767,1.477930e+00
6768,1.543420e+00
6769,1.510954e+00
6770,1.630144e+00
6771,1.593314e+00
6772,1.594694e+00
6773,1.661467e+00
6774,1.735715e+00
6775,1.641059e+00
6776,1.697994e+00
6777,1.765668e+00
6778,1.722516e+00
6779,1.700374e+00
6780,1.583528e+00
6781,1.607277e+00
6782,1.701249e+00
6783,1.594160e+00
6784,1.649823e+00
6785,1.633750e+00
6786,1.528731e+00
6787,1.488239e+00
6788,1.516978e+00
6789,1.512511e+00
6790,1.476220e+00
6791,1.509055e+00
6792,1.504398e+00
6793,1.624074e+00
6794,1.690276e+00
6795,1.656701e+00
6796,1.573063e+00
6797,1.664972e+00
6798,1.713599e+00
6799,1.586921e+00
6800,1.657351e+00
6801,1.624724e+00
6802,1.627340e+00
6803,1.564957e+00
6804,1.624363e+00
6805,1.693961e+00
6806,1.619044e+00
6807,1.605192e+00
6808,1.667618e+00
6809,1.744165e+00
6810,1.747689e+00
6811,1.614785e+00
6812,1.584665e+00
6813,1.661053e+00
6814,1.548850e+00
6815,1.662123e+00
6816,1.608034e+00
6817,1.614357e+00
6818,1.697493e+00
6819,1.604451e+00
6820,1.557984e+00
6821,1.559341e+00
6822,1.605870e+00
6823,1.676641e+00
6824,1.669107e+00
6825,1.636314e+00
6826,1.623399e+00
6827,1.504549e+00
6828,1.583122e+00
6829,1.436564e+00
6830,1.418586e+00
6831,1.508363e+00
6832,1.488321e+00
6833,1.482419e+00
6834,1.478171e+00
6835,1.484082e+00
6836,1.492231e+00
6837,1.501957e+00
6838,1.530244e+00
6839,1.501053e+00
6840,1.486097e+00
6841,1.544534e+00
6842,1.555052e+00
6843,1.498093e+00
6844,1.524315e+00
6845,1.508219e+00
6846,1.566636e+00
6847,1.478847e+00
6848,1.497406e+00
6849,1.607282e+00
6850,1.681551e+00
6851,1.693422e+00
6852,1.693975e+00
6853,1.735001e+00
6854,1.698903e+00
6855,1.624635e+00
6856,1.710602e+00
6857,1.680412e+00
6858,1.631761e+00
6859,1.577135e+00
6860,1.582231e+00
6861,1.558348e+00
6862,1.568078e+00
6863,1.561789e+00
6864,1.600909e+00
6865,1.549375e+00
6866,1.458926e+00
6867,1.540166e+00
6868,1.552727e+00
6869,1.503157e+00
6870,1.449925e+00
6871,1.522903e+00
6872,1.612607e+00
6873,1.616751e+00
6874,1.515441e+00
6875,1.488873e+00
6876,1.529733e+00
6877,1.531089e+00
6878,1.474318e+00
6879,1.527974e+00
6880,1.416291e+00
6881,1.422282e+00
6882,1.489439e+00
6883,1.609962e+00
6884,1.587710e+00
6885,1.609327e+00
6886,1.640711e+00
6887,1.571801e+00
6888,1.650045e+00
6889,1.685338e+00
6890,1.707054e+00
6891,1.626314e+00
6892,1.567024e+00
6893,1.548514e+00
6894,1.513488e+00
6895,1.470103e+00
6896,1.540950e+00
6897,1.577903e+00
6898,1.566817e+00
6899,1.644951e+00
6900,1.632106e+00
6901,1.618955e+00
6902,1.638052e+00
6903,1.642148e+00
6904,1.711546e+00
6905,1.729778e+00
6906,1.823573e+00
6907,1.885006e+00
6908,1.768207e+00
6909,1.685291e+00
6910,1.647080e+00
6911,1.636092e+00
6912,1.803105e+00
6913,1.738924e+00
6914,1.668838e+00
6915,1.729297e+00
6916,1.654701e+00
6917,1.684501e+00
6918,1.593135e+00
6919,1.575035e+00
6920,1.603414e+00
6921,1.628264e+00
6922,1.591304e+00
6923,1.673936e+00
6924,1.628673e+00
6925,1.665086e+00
6926,1.647434e+00
6927,1.624489e+00
6928,1.694901e+00
6929,1.695735e+00
6930,1.723816e+00
6931,1.681834e+00
6932,1.790260e+00
6933,1.729049e+00
6934,1.775883e+00
6935,1.723769e+00
6936,1.789580e+00
6937,1.703419e+00
6938,1.683088e+00
6939,1.651638e+00
6940,1.644318e+00
6941,1.524191e+00
6942,1.596340e+00
6943,1.546677e+00
6944,1.578184e+00
6945,1.597647e+00
6946,1.588895e+00
6947,1.552643e+00
6948,1.555223e+00
6949,1.638642e+00
6950,1.629381e+00
6951,1.719642e+00
6952,1.661408e+00
6953,1.559312e+00
6954,1.569298e+00
6955,1.646382e+00
6956,1.644620e+00
6957,1.596966e+00
6958,1.566076e+00
6959,1.532704e+00
6960,1.674216e+00
6961,1.755641e+00
6962,1.749887e+00
6963,1.746836e+00
6964,1.731581e+00
6965,1.799862e+00
6966,1.712191e+00
6967,1.688150e+00
6968,1.654130e+00
6969,1.690915e+00
6970,1.642088e+00
6971,1.720012e+00
6972,1.675457e+00
6973,1.669669e+00
6974,1.729468e+00
6975,1.704641e+00
6976,1.660194e+00
6977,1.768270e+00
6978,1.753109e+00
6979,1.726654e+00
6980,1.762309e+00
6981,1.740338e+00
6982,1.665590e+00
6983,1.672167e+00
6984,1.716670e+00
6985,1.709496e+00
