mode,1.0,5.0,10.0,25.0,50.0,75.0,100.0,125.0,150.0
1,0.215243,0.234953,0.238893,0.241563,0.242513,0.242839,0.243004,0.243101,0.243166
2,0.237616,0.257928,0.261977,0.264715,0.265691,0.266024,0.266190,0.266292,0.266360
3,0.287163,0.313941,0.319518,0.323357,0.324736,0.325210,0.325449,0.325592,0.325688
4,0.390656,0.429230,0.436922,0.442127,0.443977,0.444614,0.444932,0.445117,0.445250
5,0.531253,0.583044,0.593696,0.600971,0.603584,0.604473,0.604921,0.605194,0.605369
6,0.600107,0.645080,0.654399,0.660863,0.663197,0.664005,0.664405,0.664653,0.664822
7,0.632108,0.688368,0.700425,0.708759,0.711764,0.712791,0.713311,0.713626,0.713832
8,0.708127,0.769304,0.780980,0.788748,0.791479,0.792409,0.792878,0.793160,0.793346
9,0.746100,0.809342,0.822393,0.831072,0.834117,0.835142,0.835664,0.835974,0.836179
10,0.775221,0.831236,0.843277,0.851938,0.855150,0.856259,0.856824,0.857168,0.857395
11,0.824370,0.910210,0.928145,0.940476,0.944910,0.946425,0.947191,0.947652,0.947963
12,0.939767,1.025446,1.042949,1.054860,1.059110,1.060562,1.061296,1.061735,1.062029
13,0.976480,1.059539,1.076657,1.088459,1.092676,1.094132,1.094886,1.095317,1.095640
14,1.031369,1.114421,1.131433,1.143098,1.147268,1.148706,1.149424,1.149835,1.150142
15,1.088892,1.186229,1.205116,1.218012,1.222602,1.224192,1.224962,1.225444,1.225780
16,1.120541,1.228135,1.250872,1.266471,1.272092,1.274037,1.275008,1.275563,1.275979
17,1.159129,1.268099,1.288898,1.302775,1.307654,1.309321,1.310131,1.310671,1.310986
18,1.225010,1.324543,1.346178,1.361291,1.366738,1.368591,1.369539,1.370098,1.370486
19,1.324810,1.445281,1.467024,1.481382,1.486428,1.488172,1.489044,1.489558,1.489914
20,1.372205,1.484483,1.507813,1.523722,1.529399,1.531326,1.532288,1.532865,1.533288
21,1.378721,1.506717,1.532211,1.549583,1.555772,1.557893,1.558952,1.559595,1.560049
22,1.443484,1.566874,1.592220,1.609566,1.615782,1.617897,1.618990,1.619645,1.620082
23,1.482894,1.622954,1.648725,1.665660,1.671561,1.673570,1.674592,1.675190,1.675612
24,1.506169,1.651976,1.682004,1.702664,1.710093,1.712642,1.713916,1.714707,1.715222
25,1.563296,1.697497,1.720405,1.734909,1.739898,1.741591,1.742437,1.742945,1.743283
26,1.616183,1.735826,1.759643,1.776152,1.782117,1.784167,1.785191,1.785819,1.786248
27,1.654900,1.781654,1.809694,1.829944,1.837371,1.839969,1.841250,1.842050,1.842562
28,1.664881,1.822842,1.857509,1.881447,1.890076,1.893037,1.894532,1.895434,1.896025
29,1.724718,1.898014,1.930448,1.951680,1.959097,1.961624,1.962886,1.963636,1.964147
30,1.822583,1.964447,1.994944,2.016257,2.023934,2.026554,2.027892,2.028705,2.029229
31,1.853124,1.993643,2.021135,2.039980,2.046760,2.049092,2.050272,2.050962,2.051450
32,1.887392,2.051882,2.079085,2.096847,2.103024,2.105126,2.106190,2.106805,2.107253
33,1.902110,2.073548,2.110748,2.135988,2.144940,2.148017,2.149553,2.150486,2.151116
34,1.965437,2.131871,2.164995,2.187428,2.195392,2.198103,2.199470,2.200301,2.200864
35,1.994382,2.161725,2.194479,2.216693,2.224632,2.227334,2.228710,2.229530,2.230085
36,2.010400,2.195795,2.230693,2.254094,2.262397,2.265209,2.266640,2.267499,2.268071
37,2.062143,2.257440,2.299592,2.328385,2.338592,2.342044,2.343780,2.344837,2.345541
38,2.112702,2.299926,2.334858,2.359200,2.368155,2.371266,2.372831,2.373775,2.374421
39,2.144171,2.326561,2.361499,2.385149,2.393637,2.396542,2.398018,2.398903,2.399493
40,2.191844,2.389964,2.436991,2.469747,2.481441,2.485430,2.487421,2.488630,2.489435
41,2.221529,2.436531,2.476208,2.503182,2.512938,2.516290,2.518000,2.519007,2.519709
42,2.298592,2.495846,2.537872,2.567161,2.577773,2.581407,2.583234,2.584352,2.585082
43,2.351541,2.550895,2.589844,2.616547,2.626152,2.629450,2.631109,2.632117,2.632789
44,2.379432,2.652823,2.704090,2.737226,2.748597,2.752412,2.754340,2.755474,2.756244
45,2.423770,2.688346,2.732957,2.762782,2.773517,2.777214,2.779081,2.780205,2.780969
46,2.480253,2.723903,2.772326,2.805749,2.817659,2.821716,2.823763,2.824994,2.825829
47,2.487943,2.743938,2.789796,2.818789,2.828770,2.832123,2.833830,2.834849,2.835535
48,2.511694,2.763934,2.814142,2.848998,2.861594,2.865897,2.868077,2.869393,2.870276
49,2.539219,2.816257,2.882841,2.923196,2.935474,2.939448,2.941413,2.942596,2.943377
50,2.561390,2.858915,2.910745,2.943758,2.956847,2.961410,2.963719,2.965111,2.966046
51,2.635945,2.868673,2.916533,2.955731,2.969820,2.974621,2.977038,2.978483,2.979453
52,2.668910,2.894088,2.941293,2.975374,2.988542,2.993234,2.995636,2.997092,2.998095
53,2.726110,2.994455,3.051794,3.091203,3.105285,3.110085,3.112511,3.113969,3.114953
54,2.747395,3.025307,3.077784,3.113060,3.125611,3.129871,3.132036,3.133335,3.134200
55,2.791169,3.080714,3.143348,3.186142,3.201336,3.206507,3.209117,3.210678,3.211725
56,2.864107,3.135987,3.188695,3.223983,3.236322,3.240455,3.242528,3.243764,3.244582
57,2.946300,3.179492,3.215046,3.239071,3.247888,3.250990,3.252568,3.253547,3.254199
58,2.988858,3.239053,3.294909,3.332948,3.346436,3.351031,3.353335,3.354742,3.355673
59,3.030701,3.282431,3.328877,3.360396,3.371781,3.375713,3.377686,3.378891,3.379693
60,3.032509,3.359922,3.415235,3.452272,3.465568,3.469988,3.472196,3.473554,3.474573
61,3.115805,3.411607,3.474233,3.515398,3.529959,3.534800,3.537301,3.538801,3.539800
62,3.161845,3.481523,3.542131,3.581857,3.595822,3.600574,3.602866,3.604338,3.605319
63,3.242346,3.504311,3.561222,3.601556,3.616097,3.620985,3.623589,3.625053,3.626029
64,3.264925,3.570151,3.626517,3.664202,3.677533,3.682020,3.684421,3.685861,3.686661
65,3.310192,3.598936,3.658566,3.698636,3.712796,3.717557,3.720094,3.721520,3.722470
66,3.369700,3.660983,3.723421,3.767654,3.783894,3.789499,3.792299,3.794009,3.795096
67,3.392630,3.711049,3.769375,3.808434,3.822342,3.826966,3.829431,3.830816,3.831739
68,3.460971,3.782647,3.836506,3.872910,3.885829,3.890226,3.892499,3.893862,3.894619
69,3.487783,3.864070,3.929134,3.971225,3.985748,3.990775,3.993138,3.994614,3.995647
70,3.514056,3.913346,3.973748,4.014197,4.028565,4.033538,4.036022,4.037483,4.038505
71,3.585641,3.916960,3.982493,4.024465,4.039089,4.044049,4.046527,4.048129,4.049003
72,3.642091,3.957840,4.018161,4.058893,4.073538,4.078456,4.080913,4.082357,4.083368
73,3.652276,3.971225,4.032953,4.074551,4.089140,4.094183,4.096631,4.098214,4.099220
74,3.677694,4.002724,4.064699,4.105544,4.119880,4.124743,4.127172,4.128744,4.129743
75,3.695446,4.012140,4.072090,4.113579,4.128601,4.133881,4.136448,4.138015,4.139013
76,3.713908,4.089140,4.159475,4.205711,4.221803,4.227385,4.230174,4.231846,4.232960
77,3.774533,4.119022,4.190262,4.239363,4.256989,4.263079,4.266120,4.267917,4.269160
78,3.793387,4.162734,4.238250,4.288864,4.306698,4.312717,4.315861,4.317636,4.318865
79,3.830816,4.193778,4.257681,4.300396,4.315451,4.320503,4.323095,4.324731,4.325822
80,3.882793,4.251168,4.316544,4.361521,4.377713,4.383231,4.386055,4.387802,4.388877
81,3.910633,4.331406,4.412190,4.466774,4.486005,4.492440,4.495720,4.497556,4.498866
82,3.945008,4.356110,4.427398,4.473765,4.490340,4.496113,4.498997,4.500832,4.502011
83,3.987967,4.379732,4.463077,4.522004,4.543077,4.550339,4.553965,4.556166,4.557589
84,3.999777,4.426865,4.509862,4.564570,4.583647,4.590202,4.593412,4.595337,4.596620
85,4.040111,4.466246,4.537623,4.584547,4.600979,4.606614,4.609429,4.611092,4.612242
86,4.078022,4.504760,4.579271,4.628831,4.646375,4.652462,4.655376,4.657276,4.658415
87,4.094903,4.619651,4.707267,4.764782,4.784909,4.791805,4.795249,4.797216,4.798690
88,4.130029,4.636976,4.743202,4.813657,4.837848,4.845520,4.849047,4.851114,4.852451
89,4.198837,4.692840,4.770842,4.822590,4.841137,4.848075,4.851843,4.854151,4.855730
90,4.240475,4.717026,4.800410,4.854394,4.873547,4.880196,4.883457,4.885509,4.886836
91,4.275922,4.741959,4.829920,4.883216,4.901534,4.907785,4.910907,4.912708,4.914028
92,4.280607,4.765648,4.858886,4.916547,4.936653,4.943456,4.946913,4.948939,4.950249
93,4.339023,4.778128,4.887681,4.964403,4.990344,4.998962,5.003324,5.005798,5.007564
94,4.375288,4.827111,4.919544,4.981357,5.003560,5.011213,5.015094,5.017445,5.018972
95,4.379329,4.869069,4.960482,5.021086,5.042296,5.049540,5.053158,5.055375,5.056774
96,4.427930,4.905502,4.989517,5.042997,5.061902,5.068304,5.071560,5.073420,5.074814
97,4.482981,4.935816,5.017797,5.071211,5.090011,5.096378,5.099617,5.101466,5.102737
98,4.531902,4.947986,5.035860,5.100195,5.123493,5.131428,5.135448,5.137858,5.139464
99,4.576953,4.961670,5.073769,5.149779,5.175817,5.184467,5.188787,5.191400,5.193103
100,4.620289,5.077602,5.163956,5.213952,5.232689,5.239333,5.242708,5.244732,5.246081
101,4.661704,5.092096,5.170004,5.234830,5.258317,5.266384,5.270525,5.272985,5.274550
102,4.700498,5.144166,5.235731,5.299641,5.322510,5.330259,5.334239,5.336560,5.338107
103,4.722398,5.188332,5.270860,5.326054,5.345612,5.352336,5.355750,5.357731,5.359051
104,4.738850,5.215082,5.311088,5.376735,5.400260,5.408333,5.412366,5.414762,5.416395
105,4.797707,5.248890,5.345502,5.410186,5.433132,5.440940,5.444840,5.447222,5.448845
106,4.840163,5.316636,5.406480,5.466346,5.487446,5.494640,5.498288,5.500539,5.501932
107,4.872458,5.381777,5.481211,5.544419,5.563951,5.570306,5.573374,5.575278,5.576547
108,4.958699,5.424227,5.501075,5.553238,5.573903,5.581197,5.584893,5.587216,5.588693
109,5.005680,5.441590,5.531323,5.589220,5.609753,5.616685,5.620253,5.622456,5.623819
110,5.033167,5.469581,5.561089,5.627382,5.651429,5.659665,5.663830,5.666328,5.667993
111,5.043114,5.566494,5.653619,5.711309,5.731815,5.738806,5.742298,5.744454,5.745788
112,5.097998,5.601759,5.689381,5.750404,5.772508,5.780062,5.783936,5.786281,5.787809
113,5.156758,5.664038,5.752557,5.810887,5.831347,5.838218,5.841752,5.843871,5.845182
114,5.168749,5.710793,5.800630,5.857073,5.876369,5.882887,5.886093,5.888096,5.889398
115,5.183671,5.735312,5.824569,5.882386,5.902698,5.909686,5.913176,5.915270,5.916665
116,5.200591,5.759010,5.852138,5.912877,5.933979,5.941129,5.944700,5.946882,5.948369
117,5.249901,5.797173,5.899201,5.967666,5.991823,6.000083,6.004209,6.006663,6.008331
118,5.271755,5.858482,5.955303,6.018626,6.040335,6.047651,6.051355,6.053498,6.054959
119,5.290288,5.913575,6.007056,6.064980,6.084973,6.091849,6.095235,6.097266,6.098620
120,5.329706,5.950946,6.033889,6.088364,6.107508,6.113972,6.117250,6.119178,6.120527
