mode,7.5,8.0,8.5,9.0,9.5,10.0,10.5,11.0,11.5,12.0,12.5,13.0,13.5,14.0,14.5,15.0
1,1.005364,1.003215,1.001023,1.009084,1.001569,0.996951,0.994896,0.996535,0.998029,0.999911,0.999029,0.998807,0.999173,1.000006,1.000341,1.000374
2,1.002652,0.996919,0.997308,0.988850,0.996803,0.996059,0.994352,0.996164,0.998223,0.996483,0.996551,0.997623,0.998188,0.999006,0.999156,0.999947
3,1.012447,0.996424,0.996687,0.989274,0.996804,0.995903,0.996494,0.997103,0.998425,0.998580,0.997560,0.999324,0.998977,0.999466,0.999171,1.000106
4,1.019483,0.996655,0.996460,0.987782,0.995570,0.995866,0.996299,0.996466,0.991875,0.997164,0.998123,0.998217,0.999250,0.999394,0.999323,1.000151
5,1.032606,0.995930,0.998158,0.996683,1.000321,0.998611,0.996154,0.997557,0.991552,0.997376,0.997368,0.998069,0.998824,0.999207,0.999231,1.000037
6,1.036645,0.989286,0.994792,0.987277,0.998301,0.998068,0.999614,0.997059,0.991533,0.997602,0.997139,0.998255,0.999396,0.999288,0.999305,0.999989
7,1.035711,0.990018,0.994010,0.991434,0.996733,0.996968,0.999120,0.996684,0.991647,0.998140,0.997679,0.996868,0.999422,0.998882,0.998053,0.998839
8,1.036616,0.991770,0.994502,0.991329,0.996383,0.996688,0.998974,0.994835,0.991116,0.997474,0.997659,0.997478,0.998935,0.999173,0.998723,0.999699
9,1.039013,0.992113,0.994078,0.991315,0.997596,0.998254,1.002070,0.996621,0.989524,0.997473,0.998482,0.996664,0.997481,0.998318,0.997229,0.998004
10,1.038451,0.990323,0.997125,0.990202,0.997623,0.998536,1.000030,0.996042,0.988628,0.996703,0.998585,0.996662,0.996320,0.996810,0.996445,0.998714
11,1.063598,1.007502,0.993158,0.990650,1.000669,1.000395,0.999920,0.996970,0.987538,0.996000,0.996324,0.993246,0.996157,0.996534,0.997026,0.998191
12,1.066454,1.001825,0.998499,0.990430,0.994943,1.000389,0.999043,0.996685,0.989214,0.997548,0.996207,0.995710,0.998378,0.997647,0.998753,0.998655
13,1.071968,1.004409,0.994974,0.984399,0.992910,1.002309,1.001843,0.996862,0.988158,0.996550,0.995371,0.996926,0.997823,0.998423,0.999266,0.999876
14,1.079317,1.006106,0.997853,0.989260,0.998640,1.000329,1.002537,0.997517,0.988509,0.997697,0.997728,0.995866,0.997719,0.995686,0.994441,0.996998
15,1.071918,1.008144,0.994347,0.997419,0.993002,1.002596,1.004678,0.998653,0.988838,0.996283,0.997989,0.993277,1.000256,1.000887,0.998868,1.000490
16,1.082140,1.024195,0.991937,0.997615,0.990491,0.998962,1.004103,0.996810,0.986632,0.994754,0.996505,0.995087,1.001882,1.000342,0.998917,1.000349
17,1.087202,1.021877,0.997498,0.997126,0.998204,1.001751,1.005191,0.994473,0.983764,0.994295,0.996160,0.995311,1.000977,0.997839,0.997469,0.999608
18,1.088393,1.021000,0.998555,0.996723,1.001653,1.000555,1.006934,0.993710,0.983953,0.994003,0.994823,0.994901,0.998497,0.998127,0.997710,0.999031
19,1.090405,1.019129,1.002296,1.010417,0.999181,1.006549,1.007569,0.994064,0.979080,0.991166,0.993872,0.994777,0.998253,0.996847,0.999405,0.999030
20,1.088415,1.019667,0.992850,1.012786,0.999636,1.003213,1.010530,0.993146,0.980554,0.995714,0.994952,0.994473,1.001476,1.000028,1.000352,1.001723
21,1.085322,1.016472,0.992309,1.025835,1.001927,0.999575,1.009210,0.995015,0.979730,0.994900,0.994821,0.993592,1.001281,0.997947,0.999052,1.001232
22,1.099799,1.017547,0.990453,1.021391,1.000007,0.999655,1.005137,0.992688,0.979595,0.993530,0.993060,0.993375,0.999054,0.997788,0.997854,1.000162
23,1.114531,1.005677,0.992558,1.010264,0.998655,0.999655,1.005428,0.992322,0.982262,0.989604,0.988412,0.991350,0.999341,0.997788,0.998263,0.999946
24,1.112767,1.010801,0.990437,1.014148,0.997842,1.006296,1.010479,0.992092,0.977804,0.993447,0.987607,0.993331,0.998346,0.996637,0.997959,1.000189
25,1.110412,1.007936,0.990200,1.010649,0.995095,0.999913,1.009339,0.991210,0.977737,0.993480,0.988235,0.991396,0.995847,0.996689,0.998050,0.999055
26,1.113633,1.006499,0.984723,1.007883,0.994737,1.003486,1.008847,0.990547,0.974539,0.992938,0.991622,0.991672,0.997621,0.997000,0.998535,0.999112
27,1.114539,1.008229,0.984305,1.000092,0.992548,1.001973,1.011018,0.990739,0.972219,0.992596,0.992061,0.992703,0.997126,0.995416,0.997423,0.998657
28,1.114228,1.006771,0.976968,0.992991,0.993785,1.008092,1.011184,0.990570,0.970047,0.993337,0.991869,0.993109,0.997188,0.995570,0.997614,0.998768
29,1.113762,1.002392,0.979460,0.992179,1.004014,1.013570,1.008899,0.993767,0.972423,0.993938,0.992405,0.994067,0.997188,0.995823,0.996835,0.998639
30,1.113143,1.003047,0.977842,0.996824,1.005338,1.013785,1.006413,0.991738,0.976105,0.993923,0.992753,0.992827,0.996565,0.995135,0.995369,0.998354
31,1.107942,0.985513,0.973199,1.006730,1.006362,1.010273,1.010886,0.989990,0.972756,0.993825,0.991718,0.992794,0.996157,0.994733,0.995905,0.998160
32,1.106390,0.988234,0.974262,1.007152,0.991873,1.007696,1.017326,0.989299,0.972962,0.993434,0.991875,0.992570,0.996289,0.996308,0.996864,0.997989
33,1.104735,0.995519,0.971878,1.002952,0.983038,1.005239,1.011414,0.990865,0.971475,0.993599,0.991171,0.992785,0.996469,0.995370,0.996658,0.999067
34,1.110371,0.989759,0.971605,1.010953,0.988003,1.013200,1.012087,0.988695,0.971736,0.993275,0.990283,0.992540,0.997002,0.995655,0.996237,0.998265
35,1.109679,0.988527,0.970823,1.009164,0.978704,1.019801,1.015494,0.990883,0.976694,0.996236,0.988983,0.993338,0.996850,0.995997,0.995536,0.998346
36,1.115444,0.989405,0.968098,1.002667,0.983426,1.009275,1.020463,0.989999,0.975858,0.995847,0.990015,0.993865,0.997042,0.995598,0.995446,0.999027
37,1.144473,0.999656,0.980582,1.005279,0.988660,1.014928,1.023650,0.988824,0.974559,0.993575,0.989906,0.994068,0.996454,0.996384,0.995674,0.998544
38,1.123461,0.997385,0.971403,1.018936,0.990154,1.012952,1.023805,0.986437,0.972062,0.993610,0.986631,0.993921,0.996836,0.996393,0.995639,0.998468
39,1.134316,0.997519,0.978707,1.033155,0.986924,1.011222,1.023965,0.985741,0.970465,0.993066,0.986610,0.992705,0.995561,0.996553,0.995623,0.998026
40,1.149988,1.010735,0.977490,1.021686,0.986889,1.014229,1.020568,0.984351,0.973054,0.993105,0.988239,0.991802,0.995397,0.997370,0.996655,0.997235
41,1.158500,1.007057,0.974797,1.027905,0.988771,1.015816,1.012129,0.987075,0.973150,0.991940,0.988624,0.992357,0.995646,0.996588,0.996752,0.998210
42,1.145010,1.014663,0.977855,1.025988,0.989347,1.015652,1.013321,0.989215,0.971370,0.991776,0.988194,0.992096,0.995690,0.996361,0.996685,0.997641
43,1.152342,1.026504,0.982662,1.025902,0.986552,1.022817,1.009629,0.987939,0.968959,0.990640,0.989746,0.992277,0.993612,0.996846,0.995862,0.997807
44,1.137282,1.019289,0.985635,1.024017,0.987528,1.020469,1.019658,0.986461,0.968912,0.990606,0.989228,0.992558,0.993975,0.998283,0.995048,0.996958
45,1.112427,1.014800,0.987111,1.028105,0.987582,1.027794,1.014686,0.984961,0.969689,0.990486,0.986482,0.992230,0.994059,0.997560,0.994740,0.996101
46,1.119413,1.020689,0.980319,1.030650,0.986128,1.027257,1.006182,0.984216,0.968554,0.988954,0.988520,0.992082,0.994552,0.996127,0.994908,0.996487
