mode,0
197,74.210243
198,74.221820
199,74.428081
200,74.968944
201,75.001661
202,75.204917
203,75.505191
204,75.788810
205,76.209900
206,76.409007
207,76.580095
208,76.956827
209,77.202094
210,77.620801
211,77.868329
212,78.090318
213,78.484264
214,78.884093
215,79.299962
216,79.451396
217,79.663246
218,79.937917
219,80.097792
220,80.444044
221,80.538349
222,81.119460
223,81.349081
224,81.540753
225,81.788197
226,82.102956
227,82.120503
228,82.574481
229,82.851135
230,83.176087
231,83.514901
232,83.553769
233,84.045402
234,84.200729
235,84.489704
236,85.102050
237,85.306846
238,85.675553
239,85.868044
240,86.116426
241,86.623948
242,87.025560
243,87.152682
244,87.297581
245,87.708955
246,87.961749
247,88.159093
248,88.515701
249,88.594257
250,88.972563
251,89.423958
252,89.650723
253,89.855516
254,89.988539
255,90.402457
256,90.681670
257,91.018670
258,91.145780
259,91.414899
260,91.937364
261,92.088910
262,92.409950
263,92.617698
264,93.213639
265,93.520773
266,93.558052
267,93.829058
268,94.203197
269,94.459162
270,94.752821
271,94.805827
272,95.136965
273,95.201574
274,96.023970
275,96.287658
276,96.486490
277,96.757495
278,96.959013
279,97.263469
280,97.514600
281,97.953161
282,97.956953
283,98.430032
284,98.798380
285,99.189196
286,99.452475
287,99.748670
288,99.945652
289,100.150806
290,100.530795
291,100.865398
292,101.058363
293,101.447217
294,101.624119
295,101.728337
296,102.326238
297,102.373960
298,102.752548
299,103.066169
300,103.493596
301,103.593046
302,103.848832
303,103.958238
304,104.436769
305,104.656145
306,104.819315
307,105.339757
308,105.706932
309,105.842516
310,106.082807
311,106.344274
312,106.456038
313,107.208199
314,107.667852
315,107.768259
316,107.931905
317,108.455050
318,108.585320
319,108.987428
320,109.498100
321,109.755234
322,109.821970
323,110.147271
324,110.317200
325,110.601073
326,110.781442
327,110.925696
328,111.216160
329,111.753444
330,112.065815
331,112.375925
332,112.798849
333,113.211562
334,113.349968
335,113.582896
336,113.905235
337,114.158562
338,114.517459
339,114.719395
340,114.936900
341,115.209441
342,115.633557
343,116.003625
344,116.611668
345,116.642425
346,116.912681
347,117.371715
348,117.622382
349,117.701261
350,118.307872
351,118.649074
352,118.742172
353,118.842578
354,119.482476
355,119.687991
356,119.824362
357,120.153752
358,120.663916
359,121.225666
360,121.583992
361,121.689434
362,122.010774
363,122.182184
364,122.457973
365,122.765278
366,122.890644
367,123.311511
368,123.640269
369,123.789873
370,124.062289
371,124.833974
372,124.996586
373,125.373491
374,125.531887
375,125.674710
376,125.994637
377,126.577437
378,126.823996
379,127.180586
380,127.274854
381,127.392404
382,127.908043
383,128.356770
384,128.724096
385,128.858913
386,129.494643
387,129.764489
388,130.219042
389,130.346810
390,130.530102
391,131.059296
392,131.122338
393,131.749640
394,132.057804
395,132.100346
396,132.913077
397,133.003296
398,133.348614
399,133.636073
400,134.013196
401,134.376583
402,134.517221
403,134.646457
404,135.295920
405,135.608686
406,135.726787
407,135.862059
408,136.701975
409,136.903243
410,136.993546
411,137.764649
412,138.124118
413,138.519312
414,138.901284
415,138.997709
416,139.326942
417,139.663392
418,140.082363
419,140.403719
420,140.621758
421,140.994324
422,141.223560
423,141.662848
424,142.063157
425,142.420648
426,142.672218
427,142.802333
428,143.152304
429,143.398351
430,143.829256
431,144.319057
432,144.829455
433,145.146927
434,145.376704
435,145.536008
436,145.933005
437,146.337786
438,146.574702
439,147.106011
440,147.427369
441,147.467388
442,148.121534
443,148.466163
444,148.919894
445,149.197701
446,149.532808
447,149.718351
448,149.903020
449,150.378348
450,150.619655
451,151.230327
452,151.518045
453,151.923655
454,152.345767
455,152.795499
456,153.035395
457,153.154113
458,153.523336
459,154.019053
460,154.225373
461,154.819013
462,155.242399
463,155.405789
464,155.754206
465,156.253825
466,156.825157
467,156.868585
468,157.676421
469,157.850973
470,158.066561
471,158.531047
472,158.843247
473,159.155333
474,159.520168
475,159.768827
476,160.360013
477,160.909759
478,161.426353
479,161.616000
480,162.065300
481,162.175014
482,162.360151
483,162.763563
484,163.423149
485,163.786637
486,163.864646
487,164.383935
488,164.446145
489,164.945092
490,165.735246
491,166.022937
492,166.435011
493,167.134270
494,167.422969
495,167.855579
496,168.346454
497,168.587488
498,168.918195
499,169.124745
500,169.385934
501,169.901033
502,170.524285
503,170.834114
504,171.374126
505,171.743553
506,172.083405
507,172.298779
508,172.657464
509,172.950485
510,173.346592
511,173.892412
512,174.104556
513,174.783397
514,175.147363
515,175.492131
516,176.171144
517,176.487849
518,176.940746
519,177.137500
520,177.532264
521,178.102189
522,178.507021
523,178.914345
524,179.426086
525,180.053775
526,180.462121
527,180.859080
528,181.282855
529,181.761892
530,182.095187
531,182.592383
532,182.775001
533,183.019796
534,183.205785
535,183.835470
536,184.410406
537,185.158184
538,185.271291
539,185.657365
540,185.810135
541,187.014602
542,187.260869
543,187.541639
544,188.016743
545,188.135532
546,188.734087
547,189.082883
548,189.507293
549,189.806627
550,190.397202
551,190.759657
552,191.216422
553,191.542671
554,191.831979
555,191.976755
556,192.743046
557,193.115820
558,193.213949
559,193.940733
560,194.240106
561,194.987566
562,195.165496
563,195.668595
564,196.029977
565,196.490025
566,197.034325
567,197.182378
568,197.762104
569,198.269945
570,198.701499
571,199.330067
572,199.660184
573,199.981631
574,200.652017
575,201.142558
576,201.497702
577,201.705797
578,202.163695
579,202.582205
580,202.880178
581,203.246655
582,204.516813
583,205.088345
584,205.354462
585,205.682030
586,206.008445
587,206.599979
588,206.973221
589,207.389098
590,207.640302
591,208.135245
592,208.649257
593,209.111352
594,209.473312
595,210.191415
596,210.726903
597,210.890251
598,211.217888
599,211.787789
600,212.219139
601,212.599306
602,212.838581
603,213.081257
604,213.582696
605,213.776731
606,214.318304
607,214.743628
608,215.196874
609,215.516832
610,216.094282
611,216.535086
612,216.840288
613,217.305997
614,217.776646
615,217.995017
616,218.690481
617,219.297574
618,220.316231
619,220.590160
620,220.983349
621,221.476481
622,221.819765
623,222.384100
624,223.039894
625,223.267785
626,223.645865
627,223.883831
628,224.638441
629,225.220115
630,225.630726
631,226.150978
632,226.821403
633,226.884042
634,227.756867
635,228.095320
636,228.991306
637,229.304954
638,229.805010
639,230.110949
640,230.452827
641,230.757013
642,231.595935
643,231.886296
644,232.212439
645,232.459669
646,232.897987
647,233.579618
648,233.834658
649,234.724404
650,235.048190
651,235.594852
652,235.837678
653,236.424560
654,236.860072
655,237.363052
656,237.954692
657,238.216517
658,238.922281
659,239.317597
660,239.867789
661,240.185822
662,240.665711
663,241.097463
664,241.946497
665,242.839735
666,243.275379
667,243.316232
668,243.865115
669,244.556663
670,245.492016
671,245.938829
672,246.186178
673,246.865267
674,247.011458
675,247.781184
676,248.246213
677,248.580110
678,249.949481
679,250.493626
680,250.673196
681,251.192048
682,251.736858
683,251.889343
684,252.671106
685,252.964133
686,253.336806
687,253.791406
688,254.144601
689,254.664883
690,255.610365
691,255.959660
692,256.889574
693,257.089137
694,257.789777
695,258.605110
696,258.960882
697,259.700493
698,259.997341
699,260.718309
700,261.293656
701,261.971837
702,262.542514
703,263.184488
704,263.596937
705,263.828172
706,264.677141
707,264.961963
708,266.050574
709,266.693541
710,267.266560
711,267.909112
712,267.966118
713,268.490084
714,269.545835
715,270.123955
716,270.749419
717,271.255554
718,271.547223
719,272.297750
720,272.562305
721,272.971762
722,273.546613
723,274.213201
724,275.479939
725,275.834833
726,276.213960
727,276.473123
728,277.050817
729,277.790795
730,277.885780
731,278.382454
732,279.264915
733,280.144406
734,280.561194
735,281.737861
736,281.824217
737,283.079466
738,284.465583
739,284.829970
740,285.083477
741,285.493453
742,286.328533
743,286.684227
744,287.261441
745,288.278199
746,289.272720
747,289.556901
748,290.447782
749,291.871364
750,292.116470
751,292.342562
752,293.340991
753,294.134750
754,294.851655
755,295.439578
756,296.149113
757,296.880815
758,298.172223
759,298.622467
760,299.510221
761,300.105545
762,300.937833
763,302.487483
764,302.752899
765,303.463315
766,303.731633
767,305.203348
768,305.688230
769,305.751516
770,307.697434
771,308.638017
772,309.227589
773,310.575032
774,311.683498
775,312.626455
776,313.530141
777,314.388083
778,315.131001
779,315.413362
780,316.850238
781,317.483657
782,318.221942
783,319.702077
784,320.344823
785,321.116165
786,322.696731
787,323.868681
788,324.260010
789,325.062672
790,325.832965
791,327.256113
792,329.834509
793,331.612265
794,332.200532
795,333.282952
796,333.428171
797,335.670745
798,336.138387
799,337.324884
800,338.845374
801,341.825840
802,343.310968
803,344.161552
804,344.772538
805,347.812994
806,349.777637
807,350.765660
808,352.600110
809,353.612649
810,354.190768
811,357.649687
812,358.365968
813,360.094060
814,362.181572
815,363.977242
816,364.661025
817,368.057835
818,371.242781
819,372.035922
820,375.009959
821,376.158917
822,377.252878
823,385.146435
824,387.009308
825,387.638013
826,391.466782
827,393.381561
828,394.928059
829,397.320204
830,399.549462
831,402.426132
832,404.329823
833,408.275961
834,411.161987
835,411.623678
836,414.058910
837,416.647164
838,418.086755
839,422.867447
840,424.349168
841,425.538353
842,428.152187
843,429.785285
844,431.477772
845,432.777261
846,435.593800
847,437.568216
848,439.655039
849,440.583251
850,442.614146
851,445.722203
852,446.578138
853,447.908536
854,451.669332
855,452.835402
856,453.433259
857,456.843608
858,457.367807
859,459.378619
860,460.934881
861,461.638216
862,464.261526
863,466.865770
864,467.827982
865,469.288124
866,470.655351
867,472.135675
868,473.274605
869,476.739794
870,477.224254
871,478.252721
872,478.700211
873,481.328166
874,482.760899
875,484.664650
876,486.356775
877,488.279193
878,490.702128
879,491.318914
880,493.600566
881,496.267001
882,498.163965
883,499.341710
884,500.944213
885,501.243408
886,502.780561
887,503.391415
888,504.680138
889,507.018611
890,509.401644
891,511.267091
892,512.310159
893,514.119881
894,516.028583
895,516.306001
896,516.669423
897,519.227094
898,520.700767
899,522.284537
900,523.717960
901,524.527206
902,526.657064
903,527.265494
904,529.266927
905,531.257068
906,532.068611
907,532.706589
908,534.172960
909,534.591441
910,536.203359
911,536.859002
912,539.753195
913,540.674194
914,541.179017
915,543.303321
916,545.123857
917,546.378680
918,548.563848
919,549.539048
920,550.384040
921,552.189777
922,553.067586
923,554.429284
924,555.737386
925,556.836495
926,557.406211
927,559.814423
928,559.974573
929,561.614791
930,562.975283
931,564.533377
932,565.884314
933,568.613885
934,568.870403
935,569.955611
936,570.879209
937,572.098375
938,573.153399
939,575.100333
940,575.853002
941,576.956431
942,577.278811
943,578.261707
944,579.277001
945,581.267404
946,582.788589
947,584.375187
948,585.130529
949,585.715914
950,588.106294
951,588.971968
952,590.790487
953,592.016945
954,592.994359
955,593.827134
956,594.953498
957,596.026100
958,598.674707
959,599.454431
960,600.059994
961,602.141059
962,602.429009
963,603.838426
964,605.104237
965,605.616896
966,607.255395
967,608.008750
968,609.068189
969,609.953573
970,611.012543
971,612.432492
972,612.642294
973,614.130198
974,614.499216
975,616.406800
976,617.024355
977,618.371690
978,618.879817
979,620.421960
980,620.990403
981,622.231055
982,623.581474
983,624.550966
984,625.734457
985,627.084744
986,627.932307
987,628.583340
988,629.812399
989,631.934898
990,632.435268
991,632.982710
992,634.556287
993,636.040265
994,638.278357
995,638.713425
996,639.124382
997,640.509678
998,642.402599
999,642.833777
1000,644.634307
1001,645.140355
1002,646.125599
1003,647.344750
1004,647.836879
1005,648.053402
1006,649.592323
1007,650.341012
1008,651.366776
1009,653.026030
1010,653.818686
1011,654.638184
1012,656.675819
1013,658.310110
1014,658.535341
1015,660.229956
1016,660.923137
1017,663.821699
1018,664.363490
1019,665.022232
1020,666.290185
1021,668.087651
1022,669.242902
1023,670.062407
1024,671.241180
1025,672.352398
1026,673.406538
1027,673.967539
1028,674.821730
1029,676.173834
1030,677.153628
1031,678.006494
1032,679.095380
1033,680.391903
1034,681.804652
1035,682.552972
1036,685.373885
1037,685.924292
1038,686.861414
1039,687.627100
1040,689.816816
1041,690.542718
1042,692.481183
1043,693.221669
1044,694.147410
1045,696.185139
1046,697.567827
1047,697.877444
1048,699.172217
1049,699.474127
1050,701.670627
1051,703.045145
1052,703.665556
1053,705.643673
1054,706.105590
1055,707.493397
1056,708.522803
1057,710.706756
1058,710.972638
1059,712.880082
1060,714.612107
1061,714.832441
1062,716.561908
1063,718.829981
1064,719.537886
1065,721.076155
1066,722.320769
1067,722.670939
1068,724.204075
1069,725.303385
1070,726.738571
1071,727.459553
1072,728.322445
1073,730.425887
1074,731.379691
1075,732.765416
1076,735.302749
1077,736.903119
1078,737.178938
1079,737.609416
1080,738.095760
1081,740.627421
1082,740.877203
1083,743.117522
1084,744.357277
1085,747.635502
1086,748.360291
1087,748.661921
1088,749.550890
1089,751.784678
1090,752.942278
1091,754.558226
1092,755.581117
1093,758.652918
1094,759.709160
1095,759.859758
1096,762.764797
1097,763.143999
1098,764.359812
1099,765.438608
1100,766.513230
1101,768.960687
1102,770.033319
1103,772.085424
1104,773.132702
1105,774.832033
1106,776.905880
1107,777.243963
1108,778.765263
1109,780.372896
1110,781.938804
1111,782.060855
1112,786.434579
1113,786.673244
1114,788.175092
1115,789.978961
1116,793.782110
1117,794.554061
1118,795.291373
1119,798.673699
1120,798.925207
1121,800.809918
1122,802.059708
1123,805.340862
1124,806.197487
1125,806.610675
1126,808.037307
1127,809.637524
1128,811.073041
1129,813.986352
1130,817.163112
1131,817.736930
1132,817.890293
1133,823.391780
1134,824.700142
1135,826.148004
1136,827.874121
1137,831.031701
1138,832.415141
1139,834.184970
1140,835.517120
1141,836.126026
1142,838.605552
1143,841.086241
1144,844.702918
1145,845.485025
1146,850.668642
1147,851.926400
1148,852.772925
1149,854.153724
1150,856.109457
1151,859.045876
1152,863.035397
1153,863.825318
1154,865.238955
1155,867.509590
1156,872.973327
1157,874.969146
1158,877.976682
1159,878.492389
1160,882.982306
1161,887.565493
1162,889.968171
1163,892.231260
1164,894.077624
1165,897.514525
1166,900.169394
1167,903.875493
1168,909.741841
1169,914.649222
1170,919.755928
1171,924.221015
1172,931.414916
1173,938.412128
1174,941.326197
1175,943.941494
1176,958.840307
