mode,1.0,5.0,10.0,25.0,50.0,75.0,100.0,125.0,150.0
1,0.217130,0.236878,0.240800,0.243455,0.244400,0.244723,0.244884,0.244983,0.245048
2,0.239088,0.259439,0.263485,0.266219,0.267191,0.267522,0.267689,0.267791,0.267857
3,0.290698,0.317093,0.322618,0.326422,0.327792,0.328259,0.328496,0.328640,0.328735
4,0.394800,0.433603,0.441326,0.446545,0.448390,0.449034,0.449349,0.449546,0.449664
5,0.539283,0.589930,0.600293,0.607372,0.609901,0.610770,0.611204,0.611465,0.611638
6,0.610818,0.655102,0.664316,0.670720,0.673036,0.673833,0.674236,0.674480,0.674638
7,0.634445,0.690489,0.702467,0.710753,0.713733,0.714757,0.715276,0.715589,0.715795
8,0.708177,0.769963,0.781810,0.789689,0.792461,0.793398,0.793874,0.794163,0.794356
9,0.749695,0.811953,0.824441,0.832688,0.835572,0.836553,0.837046,0.837342,0.837539
10,0.777082,0.833453,0.846049,0.855164,0.858549,0.859716,0.860312,0.860668,0.860908
11,0.850705,0.940206,0.958908,0.971771,0.976396,0.977976,0.978778,0.979260,0.979579
12,0.951941,1.039699,1.057796,1.070126,1.074535,1.076038,1.076799,1.077253,1.077560
13,0.990984,1.076262,1.093808,1.105870,1.110233,1.111719,1.112462,1.112886,1.113203
14,1.071398,1.157246,1.175294,1.187720,1.192228,1.193760,1.194550,1.194995,1.195340
15,1.116166,1.210047,1.228471,1.241029,1.245487,1.247048,1.247805,1.248277,1.248608
16,1.136009,1.251155,1.274638,1.290498,1.296151,1.298060,1.299059,1.299603,1.300012
17,1.169662,1.275054,1.295787,1.309906,1.314983,1.316686,1.317581,1.318118,1.318475
18,1.227222,1.331336,1.354474,1.370658,1.376538,1.378550,1.379576,1.380174,1.380601
19,1.325922,1.446137,1.467948,1.482337,1.487419,1.489123,1.489994,1.490508,1.490864
20,1.367729,1.479550,1.502917,1.518877,1.524612,1.526544,1.527548,1.528127,1.528512
21,1.382564,1.508282,1.533519,1.550762,1.556909,1.559028,1.560087,1.560729,1.561182
22,1.442790,1.565067,1.590182,1.607367,1.613518,1.615636,1.616694,1.617350,1.617787
23,1.501386,1.636881,1.660413,1.675964,1.681443,1.683301,1.684246,1.684806,1.685191
24,1.510040,1.655292,1.687114,1.709196,1.717146,1.719891,1.721262,1.722084,1.722631
25,1.568417,1.704152,1.726529,1.740711,1.745615,1.747269,1.748079,1.748585,1.748922
26,1.622700,1.742234,1.764930,1.780429,1.786017,1.787930,1.788886,1.789480,1.789875
27,1.659241,1.793593,1.825912,1.849111,1.857605,1.860522,1.861980,1.862898,1.863467
28,1.669302,1.833002,1.867923,1.892103,1.900839,1.903845,1.905362,1.906290,1.906909
29,1.729258,1.924023,1.959218,1.981034,1.988520,1.991069,1.992342,1.993081,1.993614
30,1.803788,1.946204,1.978592,2.001789,2.010078,2.012921,2.014356,2.015204,2.015790
31,1.858208,1.998015,2.027455,2.048632,2.056503,2.059224,2.060598,2.061428,2.062000
32,1.899722,2.052025,2.079199,2.097044,2.103304,2.105434,2.106498,2.107141,2.107561
