mode,7.5,8.0,8.5,9.0,9.5,10.0,10.5,11.0,11.5,12.0,12.5,13.0,13.5,14.0,14.5,15.0
1,2.399879,2.399879,2.399879,2.399879,2.399879,2.399879,2.399879,2.399879,2.399879,2.399879,2.399879,2.399879,2.399879,2.399879,2.399879,2.399879
2,2.649330,2.806703,2.728907,2.724793,2.688087,2.662948,3.142177,2.910286,3.018356,3.277848,3.217939,3.109776,3.154272,3.158452,3.204783,3.205356
3,3.201760,3.523595,3.271839,3.359559,3.277897,3.239881,3.427293,2.981709,3.679998,4.040405,3.891304,3.626987,3.567009,3.503929,3.522651,3.483498
4,4.355668,4.293513,4.074178,3.969635,4.196885,3.996147,4.090080,3.751592,3.873205,4.314126,4.362794,4.093944,4.103601,4.142239,4.241783,4.202213
5,5.923272,6.629109,6.147621,6.703184,6.242625,5.881327,5.781863,5.352075,5.034337,5.036273,4.895053,4.521614,4.495009,4.433205,4.422128,4.413950
6,6.690969,7.172908,6.779189,6.992273,6.665918,6.575368,6.736982,6.026648,5.731487,5.716844,5.666586,5.134614,5.123145,5.032123,5.104646,5.013195
7,7.047768,8.501542,7.831180,7.930522,7.512588,7.236876,7.158737,6.298531,6.115903,6.471420,6.236226,5.767224,5.649255,5.573576,5.588022,5.472769
8,7.895351,8.575388,8.176270,8.276927,8.445633,7.891707,8.027754,7.384285,7.158845,7.132201,6.707914,6.126295,6.006398,5.839462,5.890798,5.756378
9,8.318736,10.242861,9.146330,9.669395,9.144383,9.250257,9.494480,8.611242,8.243993,8.415996,7.678707,7.398201,7.308828,7.141858,7.167498,7.083628
10,8.643424,10.518396,9.926529,10.526147,9.648600,9.438131,9.757489,9.021928,8.379610,8.465147,7.799122,7.751496,7.471685,7.180866,7.320683,7.259214
11,9.191417,11.409932,10.898598,10.756633,10.920333,10.485603,10.559004,9.532245,8.841666,8.686592,8.089360,7.793648,7.571814,7.466266,7.443428,7.277766
12,10.478051,11.858311,10.979153,11.918458,11.575606,11.145418,11.196169,10.059600,9.120521,8.954565,8.374705,8.060361,7.835817,7.755775,7.833432,7.684381
13,10.887387,12.390430,11.384199,12.220972,11.832298,11.391379,11.343893,10.253069,9.327157,9.356089,8.599128,8.222863,8.012433,7.868221,7.921984,7.854871
14,11.499379,12.485162,11.907545,12.435276,12.044715,11.816882,12.243433,10.764846,9.585905,9.425304,8.947363,8.454449,8.218587,8.190608,8.239940,7.989785
