frame_number,rmsd
328,1.565278e+00
329,1.621684e+00
330,1.661364e+00
331,1.644712e+00
332,1.675245e+00
333,1.606821e+00
334,1.555897e+00
335,1.623946e+00
336,1.603365e+00
337,1.590717e+00
338,1.584379e+00
339,1.695443e+00
340,1.628280e+00
341,1.497628e+00
342,1.542428e+00
343,1.639789e+00
344,1.611556e+00
345,1.573419e+00
346,1.509518e+00
347,1.516305e+00
348,1.519717e+00
349,1.515747e+00
350,1.396537e+00
351,1.320477e+00
352,1.351902e+00
353,1.433745e+00
354,1.497658e+00
355,1.556659e+00
356,1.546236e+00
357,1.554846e+00
358,1.549281e+00
359,1.508073e+00
360,1.544585e+00
361,1.736703e+00
362,1.623589e+00
363,1.543620e+00
364,1.606758e+00
365,1.531048e+00
366,1.516832e+00
367,1.484885e+00
368,1.459743e+00
369,1.539513e+00
370,1.510318e+00
371,1.611477e+00
372,1.574188e+00
373,1.568290e+00
374,1.528869e+00
375,1.541671e+00
376,1.477409e+00
377,1.557145e+00
378,1.633936e+00
379,1.496503e+00
380,1.496213e+00
381,1.476790e+00
382,1.481955e+00
383,1.554946e+00
384,1.574221e+00
385,1.639794e+00
386,1.673181e+00
387,1.671306e+00
388,1.565560e+00
389,1.483794e+00
390,1.460586e+00
391,1.522082e+00
392,1.669081e+00
393,1.551139e+00
394,1.648957e+00
395,1.721850e+00
396,1.685292e+00
397,1.607792e+00
398,1.581398e+00
399,1.622589e+00
400,1.585183e+00
401,1.617399e+00
402,1.473299e+00
403,1.609353e+00
404,1.636791e+00
405,1.654458e+00
406,1.780212e+00
407,1.712256e+00
408,1.627380e+00
409,1.542151e+00
410,1.637653e+00
411,1.591465e+00
412,1.633972e+00
413,1.646980e+00
414,1.656407e+00
415,1.655764e+00
416,1.678261e+00
417,1.701919e+00
418,1.719065e+00
419,1.647470e+00
420,1.695425e+00
421,1.682357e+00
422,1.738955e+00
423,1.657789e+00
424,1.739264e+00
425,1.700988e+00
426,1.686331e+00
427,1.645464e+00
428,1.687189e+00
429,1.649625e+00
430,1.617778e+00
431,1.584670e+00
432,1.664295e+00
433,1.583333e+00
434,1.548086e+00
435,1.506629e+00
436,1.584631e+00
437,1.669192e+00
438,1.624976e+00
439,1.600766e+00
440,1.717863e+00
441,1.646749e+00
442,1.664477e+00
443,1.635472e+00
444,1.639275e+00
445,1.684225e+00
446,1.690486e+00
447,1.587281e+00
448,1.507293e+00
449,1.645952e+00
450,1.674571e+00
451,1.704132e+00
452,1.660493e+00
453,1.723582e+00
454,1.727938e+00
455,1.615555e+00
456,1.706226e+00
457,1.623036e+00
458,1.569979e+00
459,1.566937e+00
460,1.529641e+00
461,1.509654e+00
462,1.624025e+00
463,1.687847e+00
464,1.626228e+00
465,1.686686e+00
466,1.716698e+00
467,1.720343e+00
468,1.665498e+00
469,1.626299e+00
470,1.645826e+00
471,1.630051e+00
472,1.505710e+00
473,1.483267e+00
474,1.536609e+00
475,1.479089e+00
476,1.542256e+00
477,1.615763e+00
478,1.629080e+00
479,1.640050e+00
480,1.687351e+00
481,1.607867e+00
482,1.618127e+00
483,1.604094e+00
484,1.649386e+00
485,1.624599e+00
486,1.670523e+00
487,1.770971e+00
488,1.786976e+00
489,1.748466e+00
490,1.774632e+00
491,1.657389e+00
492,1.634626e+00
493,1.663420e+00
494,1.630491e+00
495,1.663263e+00
496,1.667159e+00
497,1.715242e+00
498,1.685733e+00
499,1.657037e+00
500,1.666286e+00
501,1.643692e+00
502,1.690128e+00
503,1.584180e+00
504,1.600618e+00
505,1.634006e+00
506,1.541042e+00
507,1.626315e+00
508,1.629568e+00
509,1.640926e+00
510,1.591313e+00
511,1.588594e+00
512,1.582955e+00
513,1.674519e+00
514,1.757379e+00
515,1.686221e+00
516,1.614702e+00
517,1.730363e+00
518,1.570845e+00
519,1.517551e+00
520,1.545608e+00
521,1.454413e+00
522,1.488711e+00
523,1.450352e+00
524,1.442158e+00
525,1.548038e+00
526,1.466846e+00
527,1.441402e+00
528,1.449851e+00
529,1.493661e+00
530,1.495869e+00
531,1.584104e+00
532,1.555271e+00
533,1.555648e+00
534,1.483936e+00
535,1.449170e+00
536,1.445840e+00
537,1.457777e+00
538,1.506941e+00
539,1.516817e+00
540,1.433141e+00
541,1.518473e+00
542,1.486875e+00
543,1.605180e+00
544,1.590525e+00
545,1.567572e+00
546,1.640671e+00
547,1.591069e+00
548,1.629991e+00
549,1.612906e+00
550,1.630244e+00
551,1.552829e+00
552,1.504919e+00
553,1.565395e+00
554,1.690054e+00
555,1.609420e+00
556,1.569410e+00
557,1.603077e+00
558,1.638876e+00
559,1.720555e+00
560,1.729408e+00
561,1.673529e+00
562,1.698228e+00
563,1.587185e+00
564,1.649984e+00
565,1.504535e+00
566,1.514749e+00
567,1.546269e+00
568,1.595438e+00
569,1.603189e+00
570,1.622932e+00
571,1.636554e+00
572,1.644112e+00
573,1.538199e+00
574,1.593331e+00
575,1.603061e+00
576,1.566305e+00
577,1.698954e+00
578,1.585654e+00
579,1.619101e+00
580,1.680971e+00
581,1.648909e+00
582,1.614957e+00
583,1.621929e+00
584,1.726263e+00
585,1.839202e+00
586,1.806828e+00
587,1.745543e+00
588,1.816045e+00
589,1.769087e+00
590,1.770785e+00
591,1.727844e+00
592,1.634337e+00
593,1.562423e+00
594,1.478870e+00
595,1.599092e+00
596,1.665640e+00
597,1.584897e+00
598,1.604177e+00
599,1.592626e+00
600,1.572743e+00
601,1.569341e+00
602,1.631751e+00
603,1.529951e+00
604,1.629701e+00
605,1.617790e+00
606,1.688169e+00
607,1.676760e+00
608,1.565658e+00
609,1.740631e+00
610,1.638807e+00
611,1.698483e+00
612,1.724226e+00
613,1.667544e+00
614,1.699940e+00
615,1.767645e+00
616,1.745514e+00
617,1.729960e+00
618,1.804332e+00
619,1.797733e+00
620,1.783647e+00
621,1.681673e+00
622,1.754369e+00
623,1.725286e+00
624,1.790977e+00
625,1.732796e+00
626,1.717942e+00
627,1.664136e+00
628,1.761450e+00
629,1.820069e+00
630,1.760169e+00
631,1.707141e+00
632,1.686418e+00
633,1.530125e+00
634,1.603048e+00
635,1.610626e+00
636,1.720741e+00
637,1.563431e+00
638,1.592327e+00
639,1.578814e+00
640,1.622193e+00
641,1.625763e+00
642,1.568783e+00
643,1.653042e+00
644,1.550168e+00
645,1.581984e+00
646,1.675398e+00
647,1.682627e+00
648,1.675212e+00
649,1.728633e+00
650,1.711107e+00
651,1.736670e+00
652,1.617761e+00
653,1.623520e+00
654,1.645607e+00
655,1.743656e+00
656,1.636238e+00
657,1.666581e+00
658,1.686655e+00
659,1.691736e+00
660,1.639466e+00
661,1.631174e+00
662,1.586967e+00
663,1.710442e+00
664,1.726216e+00
665,1.797208e+00
666,1.713412e+00
667,1.571150e+00
668,1.672854e+00
669,1.691313e+00
670,1.775541e+00
671,1.614771e+00
672,1.679566e+00
673,1.721949e+00
674,1.761585e+00
675,1.647044e+00
676,1.682495e+00
677,1.649887e+00
678,1.607626e+00
679,1.708012e+00
680,1.720157e+00
681,1.713340e+00
682,1.716879e+00
683,1.704439e+00
684,1.773646e+00
685,1.874335e+00
686,1.756805e+00
687,1.713790e+00
688,1.650633e+00
689,1.702307e+00
690,1.710665e+00
691,1.751345e+00
692,1.792958e+00
693,1.688772e+00
694,1.806170e+00
695,1.773818e+00
696,1.894802e+00
697,1.807220e+00
698,1.757489e+00
699,1.678547e+00
700,1.701883e+00
701,1.683257e+00
702,1.615404e+00
703,1.654455e+00
704,1.652273e+00
705,1.764379e+00
706,1.748054e+00
707,1.851589e+00
708,1.808668e+00
709,1.669407e+00
710,1.624119e+00
711,1.606152e+00
712,1.623719e+00
713,1.720858e+00
714,1.645645e+00
715,1.700729e+00
716,1.709396e+00
717,1.707788e+00
718,1.730913e+00
719,1.754390e+00
720,1.645511e+00
721,1.621092e+00
722,1.648813e+00
723,1.530608e+00
724,1.599332e+00
725,1.644753e+00
726,1.617440e+00
727,1.605722e+00
728,1.625510e+00
729,1.637654e+00
730,1.641496e+00
731,1.618942e+00
732,1.575597e+00
733,1.652851e+00
734,1.773523e+00
735,1.676840e+00
736,1.741675e+00
737,1.678210e+00
738,1.656804e+00
739,1.766490e+00
740,1.738337e+00
741,1.708753e+00
742,1.670187e+00
743,1.752665e+00
744,1.813296e+00
745,1.805421e+00
746,1.845686e+00
747,1.849735e+00
748,1.688831e+00
749,1.799130e+00
750,1.775698e+00
751,1.819313e+00
752,1.741101e+00
753,1.798732e+00
754,1.673295e+00
755,1.696000e+00
756,1.638017e+00
757,1.701454e+00
758,1.761551e+00
759,1.796312e+00
760,1.927322e+00
761,1.901971e+00
762,1.814457e+00
763,1.739212e+00
764,1.784149e+00
765,1.814639e+00
766,1.766659e+00
767,1.773608e+00
768,1.806347e+00
769,1.759873e+00
770,1.767098e+00
771,1.774006e+00
772,1.802331e+00
773,1.742828e+00
774,1.734792e+00
775,1.653075e+00
776,1.716043e+00
777,1.738951e+00
778,1.752278e+00
779,1.732791e+00
780,1.715197e+00
781,1.771018e+00
782,1.764647e+00
783,1.732196e+00
784,1.775339e+00
785,1.750424e+00
786,1.752971e+00
787,1.897357e+00
788,1.887323e+00
789,1.849941e+00
790,1.899123e+00
791,1.926699e+00
792,1.888062e+00
793,1.818834e+00
794,1.797346e+00
795,1.838856e+00
796,1.868862e+00
797,1.804368e+00
798,1.788195e+00
799,1.803893e+00
800,1.816667e+00
801,1.803717e+00
802,1.810570e+00
803,1.871923e+00
804,1.894351e+00
805,1.831240e+00
806,1.789494e+00
807,1.796971e+00
808,1.813410e+00
809,1.810654e+00
810,1.738053e+00
811,1.772502e+00
812,1.760691e+00
813,1.836668e+00
814,1.797368e+00
815,1.704865e+00
816,1.709005e+00
817,1.691554e+00
818,1.725067e+00
819,1.733680e+00
820,1.741673e+00
821,1.691349e+00
822,1.788390e+00
823,1.732849e+00
824,1.733419e+00
825,1.734898e+00
826,1.798896e+00
827,1.800228e+00
828,1.915743e+00
829,1.852086e+00
830,1.872464e+00
831,1.772497e+00
832,1.807149e+00
833,1.858433e+00
834,1.871047e+00
835,1.791211e+00
836,1.876158e+00
837,1.867097e+00
838,1.863359e+00
839,1.853224e+00
840,1.825609e+00
841,1.843804e+00
842,1.875552e+00
843,1.880173e+00
844,1.854828e+00
845,1.814899e+00
846,1.831078e+00
847,1.812114e+00
848,1.828108e+00
849,1.781555e+00
850,1.913994e+00
851,1.975210e+00
852,1.937243e+00
853,1.888247e+00
854,1.826799e+00
855,1.934566e+00
856,1.909987e+00
857,1.969751e+00
858,1.995468e+00
859,2.032187e+00
860,1.939307e+00
861,2.001015e+00
862,2.080551e+00
863,2.035690e+00
864,2.019237e+00
865,2.096960e+00
866,2.073802e+00
867,1.928270e+00
868,1.946289e+00
869,1.996795e+00
870,2.027761e+00
871,2.013908e+00
872,1.988095e+00
873,2.047665e+00
874,1.927165e+00
875,1.939816e+00
876,1.820777e+00
877,1.886042e+00
878,1.747640e+00
879,1.840837e+00
880,1.911612e+00
881,1.831323e+00
882,1.995882e+00
883,2.090012e+00
884,2.015348e+00
885,2.042123e+00
886,1.990857e+00
887,1.908023e+00
888,1.879565e+00
889,1.948554e+00
890,1.814238e+00
891,1.902669e+00
892,1.850700e+00
893,1.783859e+00
894,1.838334e+00
895,1.877011e+00
896,1.776837e+00
897,1.827667e+00
898,1.803412e+00
899,1.829518e+00
900,1.903753e+00
901,1.854791e+00
902,1.841447e+00
903,1.864171e+00
904,1.898528e+00
905,1.874063e+00
906,1.898212e+00
907,1.950680e+00
908,1.986711e+00
909,1.977749e+00
910,1.838678e+00
911,1.828251e+00
912,1.760632e+00
913,1.801547e+00
914,1.770862e+00
915,1.740105e+00
916,1.743955e+00
917,1.777356e+00
918,1.826805e+00
919,1.782334e+00
920,1.795902e+00
921,1.766336e+00
922,1.793437e+00
923,1.727791e+00
924,1.742384e+00
925,1.814057e+00
926,1.822936e+00
927,1.933399e+00
928,1.864414e+00
929,1.853374e+00
930,1.851084e+00
931,1.926358e+00
932,1.856587e+00
933,1.802429e+00
934,1.826212e+00
935,1.841785e+00
936,1.878199e+00
937,1.861798e+00
938,1.797708e+00
939,1.822037e+00
940,1.766278e+00
941,1.852206e+00
942,1.770648e+00
943,1.806184e+00
944,1.840119e+00
945,1.859380e+00
946,1.863004e+00
947,1.815356e+00
948,1.815811e+00
949,1.877672e+00
950,1.846203e+00
951,1.859112e+00
952,1.793985e+00
953,1.868794e+00
954,1.743585e+00
955,1.703750e+00
956,1.742205e+00
957,1.789942e+00
958,1.848619e+00
959,1.817376e+00
960,1.849073e+00
961,1.795384e+00
962,1.784797e+00
963,1.875538e+00
964,1.881710e+00
965,1.948250e+00
966,1.916498e+00
967,1.996470e+00
968,2.002549e+00
969,1.887644e+00
970,1.815517e+00
971,1.856680e+00
972,1.786828e+00
973,1.779007e+00
974,1.772788e+00
975,1.833818e+00
976,1.795834e+00
977,1.832173e+00
978,1.852838e+00
979,1.797063e+00
980,1.695155e+00
981,1.901986e+00
982,1.876901e+00
983,1.822245e+00
984,1.934570e+00
985,1.979722e+00
986,1.954248e+00
987,2.011052e+00
988,1.988059e+00
989,1.936731e+00
990,1.991908e+00
991,2.065857e+00
992,1.959994e+00
993,1.874124e+00
994,1.856054e+00
995,1.833409e+00
996,1.810713e+00
997,1.833055e+00
998,1.898730e+00
999,1.867451e+00
1000,1.840802e+00
1001,1.870006e+00
1002,1.867734e+00
1003,1.863520e+00
1004,1.845329e+00
1005,1.837198e+00
1006,1.828771e+00
1007,1.826410e+00
1008,1.828851e+00
1009,1.800831e+00
1010,1.767483e+00
1011,1.760074e+00
1012,1.827216e+00
1013,1.757396e+00
1014,1.745688e+00
1015,1.804971e+00
1016,1.757268e+00
1017,1.859672e+00
1018,1.768877e+00
1019,1.729443e+00
1020,1.795906e+00
1021,1.865824e+00
1022,1.888908e+00
1023,1.870170e+00
1024,1.754977e+00
1025,1.742829e+00
1026,1.773113e+00
1027,1.765097e+00
1028,1.796746e+00
1029,1.819448e+00
1030,1.789871e+00
1031,1.744936e+00
1032,1.891880e+00
1033,1.831410e+00
1034,1.786744e+00
1035,1.693120e+00
1036,1.763450e+00
1037,1.872104e+00
1038,1.939027e+00
1039,1.854774e+00
1040,1.794407e+00
1041,1.835343e+00
1042,1.771177e+00
1043,1.735777e+00
1044,1.776428e+00
1045,1.851891e+00
1046,1.836614e+00
1047,1.847759e+00
1048,1.827974e+00
1049,1.880227e+00
1050,1.741857e+00
1051,1.698993e+00
1052,1.704580e+00
1053,1.693826e+00
1054,1.712907e+00
1055,1.726075e+00
1056,1.708156e+00
1057,1.724809e+00
1058,1.737621e+00
1059,1.724944e+00
1060,1.768976e+00
1061,1.649291e+00
1062,1.763630e+00
1063,1.702254e+00
1064,1.723395e+00
1065,1.795638e+00
1066,1.735195e+00
1067,1.844498e+00
1068,1.811059e+00
1069,1.750788e+00
1070,1.748715e+00
1071,1.787511e+00
1072,1.833510e+00
1073,1.767119e+00
1074,1.763590e+00
1075,1.883038e+00
1076,1.825894e+00
1077,1.846626e+00
1078,1.850845e+00
1079,1.831776e+00
1080,1.804747e+00
1081,1.813013e+00
1082,1.823914e+00
1083,1.787427e+00
1084,1.754953e+00
1085,1.759928e+00
1086,1.787763e+00
1087,1.761903e+00
1088,1.784169e+00
1089,1.871378e+00
1090,1.821567e+00
1091,1.832376e+00
1092,1.854023e+00
1093,1.821541e+00
1094,1.757107e+00
1095,1.734924e+00
1096,1.787140e+00
1097,1.757461e+00
1098,1.770482e+00
1099,1.674580e+00
1100,1.698865e+00
1101,1.707874e+00
1102,1.706641e+00
1103,1.683708e+00
1104,1.627020e+00
1105,1.751260e+00
1106,1.739634e+00
1107,1.793467e+00
1108,1.744423e+00
1109,1.686153e+00
1110,1.773730e+00
1111,1.795984e+00
1112,1.789104e+00
1113,1.873737e+00
1114,1.832591e+00
1115,1.950597e+00
1116,1.847668e+00
1117,1.917640e+00
1118,1.889586e+00
1119,1.916498e+00
1120,1.982572e+00
1121,1.896344e+00
1122,1.944419e+00
1123,1.909753e+00
1124,1.867057e+00
1125,1.893371e+00
1126,1.960632e+00
1127,2.043190e+00
1128,1.929525e+00
1129,1.858828e+00
1130,1.899089e+00
1131,1.823967e+00
1132,1.786531e+00
1133,1.751659e+00
1134,1.733109e+00
1135,1.655743e+00
1136,1.681539e+00
1137,1.823772e+00
1138,1.849795e+00
1139,1.801572e+00
1140,1.733097e+00
1141,1.821790e+00
1142,1.837045e+00
1143,1.820072e+00
1144,1.902351e+00
1145,1.877268e+00
1146,1.786838e+00
1147,1.822076e+00
1148,1.800108e+00
1149,1.835160e+00
1150,1.796481e+00
1151,1.856621e+00
1152,1.799811e+00
1153,1.867315e+00
1154,1.886332e+00
1155,1.840702e+00
1156,1.886102e+00
1157,1.840799e+00
1158,1.840118e+00
1159,1.957099e+00
1160,1.973438e+00
1161,2.032525e+00
1162,2.039373e+00
1163,2.025084e+00
1164,2.005229e+00
1165,1.939017e+00
1166,1.946576e+00
1167,1.912944e+00
1168,1.935070e+00
1169,1.969268e+00
1170,1.833436e+00
1171,1.902581e+00
1172,1.769059e+00
1173,1.868282e+00
1174,1.756853e+00
1175,1.725959e+00
1176,1.748121e+00
1177,1.725181e+00
1178,1.729385e+00
1179,1.840814e+00
1180,1.755256e+00
1181,1.746753e+00
1182,1.765578e+00
1183,1.735708e+00
1184,1.716130e+00
1185,1.752997e+00
1186,1.853669e+00
1187,1.855424e+00
1188,1.855046e+00
1189,1.816569e+00
1190,1.758545e+00
1191,1.739476e+00
1192,1.747489e+00
1193,1.798379e+00
1194,1.750471e+00
1195,1.826192e+00
1196,1.725358e+00
1197,1.750921e+00
1198,1.826929e+00
1199,1.834059e+00
1200,1.889102e+00
1201,1.889874e+00
1202,1.951731e+00
1203,2.057204e+00
1204,1.942855e+00
1205,1.972363e+00
1206,1.974472e+00
1207,1.945085e+00
1208,2.046914e+00
1209,2.155285e+00
1210,2.005457e+00
1211,2.036813e+00
1212,2.000577e+00
1213,1.975060e+00
1214,2.000728e+00
1215,2.065735e+00
1216,1.973049e+00
1217,1.896109e+00
1218,1.908310e+00
1219,1.847065e+00
1220,1.909587e+00
1221,1.925456e+00
1222,1.812350e+00
1223,1.860086e+00
1224,1.820187e+00
1225,1.924933e+00
1226,1.895338e+00
1227,1.837026e+00
1228,1.929574e+00
1229,1.936763e+00
1230,1.944989e+00
1231,1.917708e+00
1232,1.912607e+00
1233,1.995256e+00
1234,1.946474e+00
1235,2.027920e+00
1236,2.038924e+00
1237,2.072081e+00
1238,2.010764e+00
1239,2.026782e+00
1240,2.017728e+00
1241,1.991673e+00
1242,2.060445e+00
1243,1.922033e+00
1244,1.830685e+00
1245,1.851288e+00
1246,1.865831e+00
1247,1.961574e+00
1248,2.019818e+00
1249,1.942849e+00
1250,1.960458e+00
1251,1.977409e+00
1252,1.973252e+00
1253,1.863544e+00
1254,1.982801e+00
1255,1.984160e+00
1256,1.902637e+00
1257,1.845042e+00
1258,1.869415e+00
1259,1.753992e+00
1260,1.810842e+00
1261,1.797899e+00
1262,1.842189e+00
1263,1.860068e+00
1264,1.864719e+00
1265,1.752167e+00
1266,1.739164e+00
1267,1.827379e+00
1268,1.702398e+00
1269,1.760201e+00
1270,1.712944e+00
1271,1.906121e+00
1272,1.776690e+00
1273,1.934249e+00
1274,1.890391e+00
1275,1.935531e+00
1276,1.873250e+00
1277,1.902344e+00
1278,1.857552e+00
1279,1.870922e+00
1280,1.865861e+00
1281,1.829420e+00
1282,1.857184e+00
1283,1.952396e+00
1284,1.917218e+00
1285,1.954686e+00
1286,1.960491e+00
1287,1.905277e+00
1288,1.979487e+00
1289,1.902828e+00
1290,1.914930e+00
1291,1.932314e+00
1292,1.932693e+00
1293,1.988722e+00
1294,2.129076e+00
1295,2.102058e+00
1296,2.164167e+00
1297,2.166778e+00
1298,2.110108e+00
1299,2.124774e+00
1300,2.066535e+00
1301,2.043425e+00
1302,2.098902e+00
1303,2.052343e+00
1304,2.088116e+00
1305,2.047858e+00
1306,2.180014e+00
1307,2.104205e+00
1308,2.053216e+00
1309,2.134213e+00
1310,2.226877e+00
1311,2.183540e+00
1312,2.107753e+00
1313,1.986088e+00
1314,2.088493e+00
1315,2.189316e+00
1316,2.151343e+00
1317,2.160549e+00
1318,2.244930e+00
1319,2.205768e+00
1320,2.282931e+00
1321,2.285670e+00
1322,2.289684e+00
1323,2.070212e+00
1324,2.261968e+00
1325,2.318734e+00
1326,2.266685e+00
1327,2.316541e+00
1328,2.158934e+00
1329,2.287782e+00
1330,2.168213e+00
1331,2.175204e+00
1332,2.213855e+00
1333,2.208540e+00
1334,2.183281e+00
1335,2.126988e+00
1336,2.125709e+00
1337,2.072394e+00
1338,2.012582e+00
1339,2.123963e+00
1340,2.115333e+00
1341,2.100262e+00
1342,2.200678e+00
1343,2.209372e+00
1344,2.095883e+00
1345,2.148935e+00
1346,2.195299e+00
1347,2.071336e+00
1348,2.120714e+00
1349,2.190222e+00
1350,2.140148e+00
1351,1.974170e+00
1352,2.019374e+00
1353,2.110608e+00
1354,2.134988e+00
1355,2.172974e+00
1356,2.186025e+00
1357,2.279704e+00
1358,2.241042e+00
1359,2.171054e+00
1360,2.174504e+00
1361,2.329470e+00
